competicion,jornada,fecha,hora,local,visitante,resultado,estado,enlace_partido
Premiership Escocia,30. Jornada,14.03.2026,16:00,Celtic FC,Motherwell FC,3:1,Final,https://www.livefutbol.com/match-report/co93/premiership/ma11165670/celtic-fc_motherwell-fc/lineup/
Premiership Escocia,30. Jornada,14.03.2026,16:00,Aberdeen FC,Falkirk FC,1:1,Final,https://www.livefutbol.com/match-report/co93/premiership/ma11165676/aberdeen-fc_falkirk-fc/lineup/
Premiership Escocia,30. Jornada,14.03.2026,16:00,Hibernian FC,Livingston FC,0:0,Final,https://www.livefutbol.com/match-report/co93/premiership/ma11165685/hibernian-fc_livingston-fc/lineup/
Premiership Escocia,30. Jornada,14.03.2026,21:00,Kilmarnock FC,Heart of Midlothian,1:0,Final,https://www.livefutbol.com/match-report/co93/premiership/ma11165679/kilmarnock-fc_heart-of-midlothian/lineup/
Premiership Escocia,30. Jornada,15.03.2026,13:00,St. Mirren FC,Rangers FC,0:1,Final,https://www.livefutbol.com/match-report/co93/premiership/ma11165682/st-mirren-fc_rangers-fc/lineup/
Premiership Escocia,30. Jornada,15.03.2026,15:00,Dundee FC,Dundee United,2:2,Final,https://www.livefutbol.com/match-report/co93/premiership/ma11165673/dundee-fc_dundee-united/lineup/
Premiership Escocia,31. Jornada,21.03.2026,16:00,Falkirk FC,St. Mirren FC,1:2,Final,https://www.livefutbol.com/match-report/co93/premiership/ma11165691/falkirk-fc_st-mirren-fc/lineup/
Premiership Escocia,31. Jornada,21.03.2026,16:00,Kilmarnock FC,Livingston FC,2:0,Final,https://www.livefutbol.com/match-report/co93/premiership/ma11165694/kilmarnock-fc_livingston-fc/lineup/
Premiership Escocia,31. Jornada,21.03.2026,16:00,Heart of Midlothian,Dundee FC,1:0,Final,https://www.livefutbol.com/match-report/co93/premiership/ma11165700/heart-of-midlothian_dundee-fc/lineup/
Premiership Escocia,31. Jornada,21.03.2026,16:00,Motherwell FC,Hibernian FC,0:0,Final,https://www.livefutbol.com/match-report/co93/premiership/ma11165703/motherwell-fc_hibernian-fc/lineup/
Premiership Escocia,31. Jornada,21.03.2026,18:45,Rangers FC,Aberdeen FC,4:1,Final,https://www.livefutbol.com/match-report/co93/premiership/ma11165697/rangers-fc_aberdeen-fc/lineup/
Premiership Escocia,31. Jornada,22.03.2026,13:30,Dundee United,Celtic FC,2:0,Final,https://www.livefutbol.com/match-report/co93/premiership/ma11165688/dundee-united_celtic-fc/lineup/
Premiership Escocia,32. Jornada,04.04.2026,16:00,St. Mirren FC,Aberdeen FC,-:-,,https://www.livefutbol.com/match-report/co93/premiership/ma11165709/st-mirren-fc_aberdeen-fc/head-to-head/
Premiership Escocia,32. Jornada,04.04.2026,16:00,Rangers FC,Dundee United,-:-,,https://www.livefutbol.com/match-report/co93/premiership/ma11165712/rangers-fc_dundee-united/head-to-head/
Premiership Escocia,32. Jornada,04.04.2026,16:00,Hibernian FC,Kilmarnock FC,-:-,,https://www.livefutbol.com/match-report/co93/premiership/ma11165715/hibernian-fc_kilmarnock-fc/head-to-head/
Premiership Escocia,32. Jornada,04.04.2026,16:00,Motherwell FC,Falkirk FC,-:-,,https://www.livefutbol.com/match-report/co93/premiership/ma11165721/motherwell-fc_falkirk-fc/head-to-head/
Premiership Escocia,32. Jornada,05.04.2026,15:00,Livingston FC,Heart of Midlothian,-:-,,https://www.livefutbol.com/match-report/co93/premiership/ma11165718/livingston-fc_heart-of-midlothian/head-to-head/
Premiership Escocia,32. Jornada,05.04.2026,17:30,Dundee FC,Celtic FC,-:-,,https://www.livefutbol.com/match-report/co93/premiership/ma11165706/dundee-fc_celtic-fc/head-to-head/
Premiership Escocia,33. Jornada,11.04.2026,16:00,Celtic FC,St. Mirren FC,-:-,,https://www.livefutbol.com/match-report/co93/premiership/ma11165724/celtic-fc_st-mirren-fc/head-to-head/
Premiership Escocia,33. Jornada,11.04.2026,16:00,Dundee United,Livingston FC,-:-,,https://www.livefutbol.com/match-report/co93/premiership/ma11165727/dundee-united_livingston-fc/head-to-head/
Premiership Escocia,33. Jornada,11.04.2026,16:00,Aberdeen FC,Hibernian FC,-:-,,https://www.livefutbol.com/match-report/co93/premiership/ma11165733/aberdeen-fc_hibernian-fc/head-to-head/
Premiership Escocia,33. Jornada,11.04.2026,16:00,Kilmarnock FC,Dundee FC,-:-,,https://www.livefutbol.com/match-report/co93/premiership/ma11165736/kilmarnock-fc_dundee-fc/head-to-head/
Premiership Escocia,33. Jornada,11.04.2026,16:00,Heart of Midlothian,Motherwell FC,-:-,,https://www.livefutbol.com/match-report/co93/premiership/ma11165739/heart-of-midlothian_motherwell-fc/head-to-head/
Premiership Escocia,33. Jornada,12.04.2026,13:00,Falkirk FC,Rangers FC,-:-,,https://www.livefutbol.com/match-report/co93/premiership/ma11165730/falkirk-fc_rangers-fc/head-to-head/
