competicion,jornada,fecha,hora,local,visitante,resultado,estado,enlace_partido
Primeira Liga Portugal,25. Jornada,08.03.2026,19:00,SL Benfica,FC Porto,2:2,Final,https://www.livefutbol.com/match-report/co123/primeira-liga/ma11305982/sl-benfica_fc-porto/lineup/
Primeira Liga Portugal,25. Jornada,08.03.2026,21:30,CD Santa Clara,Vitória Guimarães,2:0,Final,https://www.livefutbol.com/match-report/co123/primeira-liga/ma11305976/cd-santa-clara_vitoria-guimaraes/lineup/
Primeira Liga Portugal,25. Jornada,09.03.2026,21:15,CD Tondela,Rio Ave FC,0:1,Final,https://www.livefutbol.com/match-report/co123/primeira-liga/ma11305967/cd-tondela_rio-ave-fc/lineup/
Primeira Liga Portugal,26. Jornada,14.03.2026,16:30,Vitória Guimarães,FC Famalicão,1:2,Final,https://www.livefutbol.com/match-report/co123/primeira-liga/ma11305994/vitoria-guimaraes_fc-famalicao/lineup/
Primeira Liga Portugal,26. Jornada,14.03.2026,19:00,Gil Vicente,FC Alverca,2:2,Final,https://www.livefutbol.com/match-report/co123/primeira-liga/ma11305991/gil-vicente_fc-alverca/lineup/
Primeira Liga Portugal,26. Jornada,14.03.2026,21:30,FC Arouca,SL Benfica,1:2,Final,https://www.livefutbol.com/match-report/co123/primeira-liga/ma11306006/fc-arouca_sl-benfica/lineup/
Primeira Liga Portugal,26. Jornada,15.03.2026,,Sporting CP,CD Tondela,-:-,,https://www.livefutbol.com/match-report/co123/primeira-liga/ma11306009/sporting-cp_cd-tondela/lineup/
Primeira Liga Portugal,26. Jornada,15.03.2026,16:30,CD Nacional,GD Estoril,0:1,Final,https://www.livefutbol.com/match-report/co123/primeira-liga/ma11305985/cd-nacional_gd-estoril/lineup/
Primeira Liga Portugal,26. Jornada,15.03.2026,16:30,AVS,CD Santa Clara,0:1,Final,https://www.livefutbol.com/match-report/co123/primeira-liga/ma11306003/avs_cd-santa-clara/lineup/
Primeira Liga Portugal,26. Jornada,15.03.2026,19:00,Rio Ave FC,Estrela Amadora,2:1,Final,https://www.livefutbol.com/match-report/co123/primeira-liga/ma11305988/rio-ave-fc_estrela-amadora/lineup/
Primeira Liga Portugal,26. Jornada,15.03.2026,21:30,FC Porto,Moreirense FC,3:0,Final,https://www.livefutbol.com/match-report/co123/primeira-liga/ma11305997/fc-porto_moreirense-fc/lineup/
Primeira Liga Portugal,26. Jornada,23.04.2026,,Casa Pia AC,Sporting Braga,-:-,,https://www.livefutbol.com/match-report/co123/primeira-liga/ma11306000/casa-pia-ac_sporting-braga/head-to-head/
Primeira Liga Portugal,27. Jornada,20.03.2026,21:15,Estrela Amadora,Casa Pia AC,4:0,Final,https://www.livefutbol.com/match-report/co123/primeira-liga/ma11306015/estrela-amadora_casa-pia-ac/lineup/
Primeira Liga Portugal,27. Jornada,21.03.2026,16:30,Moreirense FC,FC Arouca,-:-,,https://www.livefutbol.com/match-report/co123/primeira-liga/ma11306018/moreirense-fc_fc-arouca/head-to-head/
Primeira Liga Portugal,27. Jornada,21.03.2026,16:30,FC Famalicão,CD Nacional,-:-,,https://www.livefutbol.com/match-report/co123/primeira-liga/ma11306027/fc-famalicao_cd-nacional/head-to-head/
Primeira Liga Portugal,27. Jornada,21.03.2026,19:00,CD Santa Clara,Gil Vicente,-:-,,https://www.livefutbol.com/match-report/co123/primeira-liga/ma11306030/cd-santa-clara_gil-vicente/head-to-head/
Primeira Liga Portugal,27. Jornada,21.03.2026,19:00,SL Benfica,Vitória Guimarães,-:-,,https://www.livefutbol.com/match-report/co123/primeira-liga/ma11306036/sl-benfica_vitoria-guimaraes/head-to-head/
Primeira Liga Portugal,27. Jornada,21.03.2026,21:30,CD Tondela,AVS,-:-,,https://www.livefutbol.com/match-report/co123/primeira-liga/ma11306012/cd-tondela_avs/head-to-head/
Primeira Liga Portugal,27. Jornada,22.03.2026,16:30,GD Estoril,Rio Ave FC,-:-,,https://www.livefutbol.com/match-report/co123/primeira-liga/ma11306021/gd-estoril_rio-ave-fc/head-to-head/
Primeira Liga Portugal,27. Jornada,22.03.2026,19:00,FC Alverca,Sporting CP,-:-,,https://www.livefutbol.com/match-report/co123/primeira-liga/ma11306024/fc-alverca_sporting-cp/head-to-head/
Primeira Liga Portugal,27. Jornada,22.03.2026,21:30,Sporting Braga,FC Porto,-:-,,https://www.livefutbol.com/match-report/co123/primeira-liga/ma11306033/sporting-braga_fc-porto/head-to-head/
Primeira Liga Portugal,28. Jornada,04.04.2026,,Gil Vicente,AVS,-:-,,https://www.livefutbol.com/match-report/co123/primeira-liga/ma11306039/gil-vicente_avs/head-to-head/
Primeira Liga Portugal,28. Jornada,04.04.2026,,CD Nacional,Estrela Amadora,-:-,,https://www.livefutbol.com/match-report/co123/primeira-liga/ma11306042/cd-nacional_estrela-amadora/head-to-head/
Primeira Liga Portugal,28. Jornada,04.04.2026,,Rio Ave FC,FC Alverca,-:-,,https://www.livefutbol.com/match-report/co123/primeira-liga/ma11306045/rio-ave-fc_fc-alverca/head-to-head/
Primeira Liga Portugal,28. Jornada,04.04.2026,,FC Porto,FC Famalicão,-:-,,https://www.livefutbol.com/match-report/co123/primeira-liga/ma11306048/fc-porto_fc-famalicao/head-to-head/
Primeira Liga Portugal,28. Jornada,04.04.2026,,Sporting CP,CD Santa Clara,-:-,,https://www.livefutbol.com/match-report/co123/primeira-liga/ma11306051/sporting-cp_cd-santa-clara/head-to-head/
Primeira Liga Portugal,28. Jornada,04.04.2026,,Moreirense FC,Sporting Braga,-:-,,https://www.livefutbol.com/match-report/co123/primeira-liga/ma11306054/moreirense-fc_sporting-braga/head-to-head/
Primeira Liga Portugal,28. Jornada,04.04.2026,,Casa Pia AC,SL Benfica,-:-,,https://www.livefutbol.com/match-report/co123/primeira-liga/ma11306057/casa-pia-ac_sl-benfica/head-to-head/
Primeira Liga Portugal,28. Jornada,04.04.2026,,FC Arouca,GD Estoril,-:-,,https://www.livefutbol.com/match-report/co123/primeira-liga/ma11306060/fc-arouca_gd-estoril/head-to-head/
Primeira Liga Portugal,28. Jornada,04.04.2026,,Vitória Guimarães,CD Tondela,-:-,,https://www.livefutbol.com/match-report/co123/primeira-liga/ma11306063/vitoria-guimaraes_cd-tondela/head-to-head/
Primeira Liga Portugal,29. Jornada,12.04.2026,,Sporting Braga,FC Arouca,-:-,,https://www.livefutbol.com/match-report/co123/primeira-liga/ma11306066/sporting-braga_fc-arouca/head-to-head/
Primeira Liga Portugal,29. Jornada,12.04.2026,,CD Tondela,Gil Vicente,-:-,,https://www.livefutbol.com/match-report/co123/primeira-liga/ma11306069/cd-tondela_gil-vicente/head-to-head/
Primeira Liga Portugal,29. Jornada,12.04.2026,,AVS,Vitória Guimarães,-:-,,https://www.livefutbol.com/match-report/co123/primeira-liga/ma11306072/avs_vitoria-guimaraes/head-to-head/
Primeira Liga Portugal,29. Jornada,12.04.2026,,GD Estoril,FC Porto,-:-,,https://www.livefutbol.com/match-report/co123/primeira-liga/ma11306075/gd-estoril_fc-porto/head-to-head/
Primeira Liga Portugal,29. Jornada,12.04.2026,,Estrela Amadora,Sporting CP,-:-,,https://www.livefutbol.com/match-report/co123/primeira-liga/ma11306078/estrela-amadora_sporting-cp/head-to-head/
Primeira Liga Portugal,29. Jornada,12.04.2026,,FC Alverca,Casa Pia AC,-:-,,https://www.livefutbol.com/match-report/co123/primeira-liga/ma11306081/fc-alverca_casa-pia-ac/head-to-head/
Primeira Liga Portugal,29. Jornada,12.04.2026,,FC Famalicão,Moreirense FC,-:-,,https://www.livefutbol.com/match-report/co123/primeira-liga/ma11306084/fc-famalicao_moreirense-fc/head-to-head/
Primeira Liga Portugal,29. Jornada,12.04.2026,,CD Santa Clara,Rio Ave FC,-:-,,https://www.livefutbol.com/match-report/co123/primeira-liga/ma11306087/cd-santa-clara_rio-ave-fc/head-to-head/
Primeira Liga Portugal,29. Jornada,12.04.2026,,SL Benfica,CD Nacional,-:-,,https://www.livefutbol.com/match-report/co123/primeira-liga/ma11306090/sl-benfica_cd-nacional/head-to-head/
Primeira Liga Portugal,30. Jornada,19.04.2026,,Rio Ave FC,AVS,-:-,,https://www.livefutbol.com/match-report/co123/primeira-liga/ma11306093/rio-ave-fc_avs/head-to-head/
Primeira Liga Portugal,30. Jornada,19.04.2026,,Moreirense FC,GD Estoril,-:-,,https://www.livefutbol.com/match-report/co123/primeira-liga/ma11306096/moreirense-fc_gd-estoril/head-to-head/
Primeira Liga Portugal,30. Jornada,19.04.2026,,CD Nacional,FC Alverca,-:-,,https://www.livefutbol.com/match-report/co123/primeira-liga/ma11306099/cd-nacional_fc-alverca/head-to-head/
Primeira Liga Portugal,30. Jornada,19.04.2026,,Casa Pia AC,CD Santa Clara,-:-,,https://www.livefutbol.com/match-report/co123/primeira-liga/ma11306102/casa-pia-ac_cd-santa-clara/head-to-head/
Primeira Liga Portugal,30. Jornada,19.04.2026,,Sporting CP,SL Benfica,-:-,,https://www.livefutbol.com/match-report/co123/primeira-liga/ma11306105/sporting-cp_sl-benfica/head-to-head/
Primeira Liga Portugal,30. Jornada,19.04.2026,,Gil Vicente,Vitória Guimarães,-:-,,https://www.livefutbol.com/match-report/co123/primeira-liga/ma11306108/gil-vicente_vitoria-guimaraes/head-to-head/
Primeira Liga Portugal,30. Jornada,19.04.2026,,FC Arouca,Estrela Amadora,-:-,,https://www.livefutbol.com/match-report/co123/primeira-liga/ma11306111/fc-arouca_estrela-amadora/head-to-head/
Primeira Liga Portugal,30. Jornada,19.04.2026,,FC Porto,CD Tondela,-:-,,https://www.livefutbol.com/match-report/co123/primeira-liga/ma11306114/fc-porto_cd-tondela/head-to-head/
Primeira Liga Portugal,30. Jornada,19.04.2026,,Sporting Braga,FC Famalicão,-:-,,https://www.livefutbol.com/match-report/co123/primeira-liga/ma11306117/sporting-braga_fc-famalicao/head-to-head/
Primeira Liga Portugal,31. Jornada,26.04.2026,,Gil Vicente,Casa Pia AC,-:-,,https://www.livefutbol.com/match-report/co123/primeira-liga/ma11306120/gil-vicente_casa-pia-ac/head-to-head/
Primeira Liga Portugal,31. Jornada,26.04.2026,,CD Tondela,CD Nacional,-:-,,https://www.livefutbol.com/match-report/co123/primeira-liga/ma11306123/cd-tondela_cd-nacional/head-to-head/
Primeira Liga Portugal,31. Jornada,26.04.2026,,CD Santa Clara,Sporting Braga,-:-,,https://www.livefutbol.com/match-report/co123/primeira-liga/ma11306126/cd-santa-clara_sporting-braga/head-to-head/
Primeira Liga Portugal,31. Jornada,26.04.2026,,AVS,Sporting CP,-:-,,https://www.livefutbol.com/match-report/co123/primeira-liga/ma11306129/avs_sporting-cp/head-to-head/
Primeira Liga Portugal,31. Jornada,26.04.2026,,GD Estoril,FC Famalicão,-:-,,https://www.livefutbol.com/match-report/co123/primeira-liga/ma11306132/gd-estoril_fc-famalicao/head-to-head/
Primeira Liga Portugal,31. Jornada,26.04.2026,,Estrela Amadora,FC Porto,-:-,,https://www.livefutbol.com/match-report/co123/primeira-liga/ma11306135/estrela-amadora_fc-porto/head-to-head/
Primeira Liga Portugal,31. Jornada,26.04.2026,,FC Alverca,FC Arouca,-:-,,https://www.livefutbol.com/match-report/co123/primeira-liga/ma11306138/fc-alverca_fc-arouca/head-to-head/
Primeira Liga Portugal,31. Jornada,26.04.2026,,SL Benfica,Moreirense FC,-:-,,https://www.livefutbol.com/match-report/co123/primeira-liga/ma11306141/sl-benfica_moreirense-fc/head-to-head/
Primeira Liga Portugal,31. Jornada,26.04.2026,,Vitória Guimarães,Rio Ave FC,-:-,,https://www.livefutbol.com/match-report/co123/primeira-liga/ma11306144/vitoria-guimaraes_rio-ave-fc/head-to-head/
Primeira Liga Portugal,32. Jornada,03.05.2026,,CD Nacional,AVS,-:-,,https://www.livefutbol.com/match-report/co123/primeira-liga/ma11306147/cd-nacional_avs/head-to-head/
Primeira Liga Portugal,32. Jornada,03.05.2026,,Moreirense FC,Estrela Amadora,-:-,,https://www.livefutbol.com/match-report/co123/primeira-liga/ma11306150/moreirense-fc_estrela-amadora/head-to-head/
Primeira Liga Portugal,32. Jornada,03.05.2026,,FC Porto,FC Alverca,-:-,,https://www.livefutbol.com/match-report/co123/primeira-liga/ma11306153/fc-porto_fc-alverca/head-to-head/
Primeira Liga Portugal,32. Jornada,03.05.2026,,Rio Ave FC,Gil Vicente,-:-,,https://www.livefutbol.com/match-report/co123/primeira-liga/ma11306156/rio-ave-fc_gil-vicente/head-to-head/
Primeira Liga Portugal,32. Jornada,03.05.2026,,FC Famalicão,SL Benfica,-:-,,https://www.livefutbol.com/match-report/co123/primeira-liga/ma11306159/fc-famalicao_sl-benfica/head-to-head/
Primeira Liga Portugal,32. Jornada,03.05.2026,,Sporting CP,Vitória Guimarães,-:-,,https://www.livefutbol.com/match-report/co123/primeira-liga/ma11306162/sporting-cp_vitoria-guimaraes/head-to-head/
Primeira Liga Portugal,32. Jornada,03.05.2026,,Casa Pia AC,CD Tondela,-:-,,https://www.livefutbol.com/match-report/co123/primeira-liga/ma11306165/casa-pia-ac_cd-tondela/head-to-head/
Primeira Liga Portugal,32. Jornada,03.05.2026,,FC Arouca,CD Santa Clara,-:-,,https://www.livefutbol.com/match-report/co123/primeira-liga/ma11306168/fc-arouca_cd-santa-clara/head-to-head/
Primeira Liga Portugal,32. Jornada,03.05.2026,,Sporting Braga,GD Estoril,-:-,,https://www.livefutbol.com/match-report/co123/primeira-liga/ma11306171/sporting-braga_gd-estoril/head-to-head/
Primeira Liga Portugal,33. Jornada,10.05.2026,,Vitória Guimarães,Casa Pia AC,-:-,,https://www.livefutbol.com/match-report/co123/primeira-liga/ma11306174/vitoria-guimaraes_casa-pia-ac/head-to-head/
Primeira Liga Portugal,33. Jornada,10.05.2026,,Gil Vicente,FC Arouca,-:-,,https://www.livefutbol.com/match-report/co123/primeira-liga/ma11306177/gil-vicente_fc-arouca/head-to-head/
Primeira Liga Portugal,33. Jornada,10.05.2026,,CD Tondela,Moreirense FC,-:-,,https://www.livefutbol.com/match-report/co123/primeira-liga/ma11306180/cd-tondela_moreirense-fc/head-to-head/
Primeira Liga Portugal,33. Jornada,10.05.2026,,AVS,FC Porto,-:-,,https://www.livefutbol.com/match-report/co123/primeira-liga/ma11306183/avs_fc-porto/head-to-head/
Primeira Liga Portugal,33. Jornada,10.05.2026,,Estrela Amadora,FC Famalicão,-:-,,https://www.livefutbol.com/match-report/co123/primeira-liga/ma11306186/estrela-amadora_fc-famalicao/head-to-head/
Primeira Liga Portugal,33. Jornada,10.05.2026,,FC Alverca,GD Estoril,-:-,,https://www.livefutbol.com/match-report/co123/primeira-liga/ma11306189/fc-alverca_gd-estoril/head-to-head/
Primeira Liga Portugal,33. Jornada,10.05.2026,,Rio Ave FC,Sporting CP,-:-,,https://www.livefutbol.com/match-report/co123/primeira-liga/ma11306192/rio-ave-fc_sporting-cp/head-to-head/
Primeira Liga Portugal,33. Jornada,10.05.2026,,CD Santa Clara,CD Nacional,-:-,,https://www.livefutbol.com/match-report/co123/primeira-liga/ma11306195/cd-santa-clara_cd-nacional/head-to-head/
Primeira Liga Portugal,33. Jornada,10.05.2026,,SL Benfica,Sporting Braga,-:-,,https://www.livefutbol.com/match-report/co123/primeira-liga/ma11306198/sl-benfica_sporting-braga/head-to-head/
Primeira Liga Portugal,34. Jornada,17.05.2026,,Moreirense FC,AVS,-:-,,https://www.livefutbol.com/match-report/co123/primeira-liga/ma11306201/moreirense-fc_avs/head-to-head/
Primeira Liga Portugal,34. Jornada,17.05.2026,,FC Famalicão,FC Alverca,-:-,,https://www.livefutbol.com/match-report/co123/primeira-liga/ma11306204/fc-famalicao_fc-alverca/head-to-head/
Primeira Liga Portugal,34. Jornada,17.05.2026,,Sporting CP,Gil Vicente,-:-,,https://www.livefutbol.com/match-report/co123/primeira-liga/ma11306207/sporting-cp_gil-vicente/head-to-head/
Primeira Liga Portugal,34. Jornada,17.05.2026,,FC Porto,CD Santa Clara,-:-,,https://www.livefutbol.com/match-report/co123/primeira-liga/ma11306210/fc-porto_cd-santa-clara/head-to-head/
Primeira Liga Portugal,34. Jornada,17.05.2026,,GD Estoril,SL Benfica,-:-,,https://www.livefutbol.com/match-report/co123/primeira-liga/ma11306213/gd-estoril_sl-benfica/head-to-head/
Primeira Liga Portugal,34. Jornada,17.05.2026,,CD Nacional,Vitória Guimarães,-:-,,https://www.livefutbol.com/match-report/co123/primeira-liga/ma11306216/cd-nacional_vitoria-guimaraes/head-to-head/
Primeira Liga Portugal,34. Jornada,17.05.2026,,Casa Pia AC,Rio Ave FC,-:-,,https://www.livefutbol.com/match-report/co123/primeira-liga/ma11306219/casa-pia-ac_rio-ave-fc/head-to-head/
Primeira Liga Portugal,34. Jornada,17.05.2026,,FC Arouca,CD Tondela,-:-,,https://www.livefutbol.com/match-report/co123/primeira-liga/ma11306222/fc-arouca_cd-tondela/head-to-head/
Primeira Liga Portugal,34. Jornada,17.05.2026,,Sporting Braga,Estrela Amadora,-:-,,https://www.livefutbol.com/match-report/co123/primeira-liga/ma11306225/sporting-braga_estrela-amadora/head-to-head/
