competicion,jornada,fecha,hora,local,visitante,resultado,estado,enlace_partido
Segunda División España,26. Jornada,15.02.2026,21:00,CD Castellón,Deportivo La Coruña,2:0,Final,https://www.livefutbol.com/match-report/co110/segunda-division/ma11224850/cd-castellon_deportivo-la-coruna/lineup/
Segunda División España,26. Jornada,16.02.2026,20:30,Real Sociedad B,Málaga CF,2:1,Final,https://www.livefutbol.com/match-report/co110/segunda-division/ma11224874/real-sociedad-b_malaga-cf/lineup/
Segunda División España,27. Jornada,20.02.2026,20:30,AD Ceuta FC,Granada CF,2:1,Final,https://www.livefutbol.com/match-report/co110/segunda-division/ma11224880/ad-ceuta-fc_granada-cf/lineup/
Segunda División España,27. Jornada,21.02.2026,14:00,CD Leganés,Cultural Leonesa,1:1,Final,https://www.livefutbol.com/match-report/co110/segunda-division/ma11224889/cd-leganes_cultural-leonesa/lineup/
Segunda División España,27. Jornada,21.02.2026,16:15,Deportivo La Coruña,SD Eibar,1:0,Final,https://www.livefutbol.com/match-report/co110/segunda-division/ma11224883/deportivo-la-coruna_sd-eibar/lineup/
Segunda División España,27. Jornada,21.02.2026,16:15,SD Huesca,CD Mirandés,1:2,Final,https://www.livefutbol.com/match-report/co110/segunda-division/ma11224886/sd-huesca_cd-mirandes/lineup/
Segunda División España,27. Jornada,21.02.2026,18:30,UD Almería,Córdoba CF,2:1,Final,https://www.livefutbol.com/match-report/co110/segunda-division/ma11224895/ud-almeria_cordoba-cf/lineup/
Segunda División España,27. Jornada,21.02.2026,21:00,UD Las Palmas,CD Castellón,1:1,Final,https://www.livefutbol.com/match-report/co110/segunda-division/ma11224907/ud-las-palmas_cd-castellon/lineup/
Segunda División España,27. Jornada,22.02.2026,14:00,Sporting Gijón,Real Valladolid,2:2,Final,https://www.livefutbol.com/match-report/co110/segunda-division/ma11224892/sporting-gijon_real-valladolid/lineup/
Segunda División España,27. Jornada,22.02.2026,16:15,FC Andorra,Real Zaragoza,2:1,Final,https://www.livefutbol.com/match-report/co110/segunda-division/ma11224898/fc-andorra_real-zaragoza/lineup/
Segunda División España,27. Jornada,22.02.2026,18:30,Racing Santander,Burgos CF,1:0,Final,https://www.livefutbol.com/match-report/co110/segunda-division/ma11224904/racing-santander_burgos-cf/lineup/
Segunda División España,27. Jornada,22.02.2026,21:00,Málaga CF,Albacete,1:0,Final,https://www.livefutbol.com/match-report/co110/segunda-division/ma11224901/malaga-cf_albacete/lineup/
Segunda División España,27. Jornada,23.02.2026,20:30,Cádiz CF,Real Sociedad B,0:2,Final,https://www.livefutbol.com/match-report/co110/segunda-division/ma11224877/cadiz-cf_real-sociedad-b/lineup/
Segunda División España,28. Jornada,27.02.2026,20:30,Albacete,UD Almería,1:1,Final,https://www.livefutbol.com/match-report/co110/segunda-division/ma11224910/albacete_ud-almeria/lineup/
Segunda División España,28. Jornada,28.02.2026,16:15,Real Zaragoza,Burgos CF,0:1,Final,https://www.livefutbol.com/match-report/co110/segunda-division/ma11224922/real-zaragoza_burgos-cf/lineup/
Segunda División España,28. Jornada,28.02.2026,18:30,Granada CF,Málaga CF,0:1,Final,https://www.livefutbol.com/match-report/co110/segunda-division/ma11224916/granada-cf_malaga-cf/lineup/
Segunda División España,28. Jornada,28.02.2026,18:30,Real Valladolid,SD Huesca,1:0,Final,https://www.livefutbol.com/match-report/co110/segunda-division/ma11224934/real-valladolid_sd-huesca/lineup/
Segunda División España,28. Jornada,28.02.2026,21:00,CD Castellón,Racing Santander,1:3,Final,https://www.livefutbol.com/match-report/co110/segunda-division/ma11224913/cd-castellon_racing-santander/lineup/
Segunda División España,28. Jornada,01.03.2026,14:00,Real Sociedad B,Deportivo La Coruña,2:3,Final,https://www.livefutbol.com/match-report/co110/segunda-division/ma11224931/real-sociedad-b_deportivo-la-coruna/lineup/
Segunda División España,28. Jornada,01.03.2026,16:15,CD Mirandés,AD Ceuta FC,0:1,Final,https://www.livefutbol.com/match-report/co110/segunda-division/ma11224928/cd-mirandes_ad-ceuta-fc/lineup/
Segunda División España,28. Jornada,01.03.2026,18:30,Cultural Leonesa,UD Las Palmas,0:3,Final,https://www.livefutbol.com/match-report/co110/segunda-division/ma11224919/cultural-leonesa_ud-las-palmas/lineup/
Segunda División España,28. Jornada,01.03.2026,21:00,SD Eibar,Cádiz CF,3:1,Final,https://www.livefutbol.com/match-report/co110/segunda-division/ma11224925/sd-eibar_cadiz-cf/lineup/
Segunda División España,28. Jornada,02.03.2026,20:00,Sporting Gijón,CD Leganés,0:0,Final,https://www.livefutbol.com/match-report/co110/segunda-division/ma11224937/sporting-gijon_cd-leganes/lineup/
Segunda División España,28. Jornada,02.03.2026,20:30,Córdoba CF,FC Andorra,1:4,Final,https://www.livefutbol.com/match-report/co110/segunda-division/ma11224940/cordoba-cf_fc-andorra/lineup/
Segunda División España,29. Jornada,06.03.2026,20:30,Cádiz CF,Real Zaragoza,0:1,Final,https://www.livefutbol.com/match-report/co110/segunda-division/ma11224946/cadiz-cf_real-zaragoza/lineup/
Segunda División España,29. Jornada,07.03.2026,16:15,SD Huesca,Albacete,0:0,Final,https://www.livefutbol.com/match-report/co110/segunda-division/ma11224961/sd-huesca_albacete/lineup/
Segunda División España,29. Jornada,07.03.2026,16:15,Real Sociedad B,CD Castellón,4:2,Final,https://www.livefutbol.com/match-report/co110/segunda-division/ma11224964/real-sociedad-b_cd-castellon/lineup/
Segunda División España,29. Jornada,07.03.2026,18:30,Burgos CF,CD Mirandés,2:0,Final,https://www.livefutbol.com/match-report/co110/segunda-division/ma11224943/burgos-cf_cd-mirandes/lineup/
Segunda División España,29. Jornada,07.03.2026,21:00,Málaga CF,Real Valladolid,3:3,Final,https://www.livefutbol.com/match-report/co110/segunda-division/ma11224952/malaga-cf_real-valladolid/lineup/
Segunda División España,29. Jornada,08.03.2026,14:00,UD Las Palmas,AD Ceuta FC,4:0,Final,https://www.livefutbol.com/match-report/co110/segunda-division/ma11224967/ud-las-palmas_ad-ceuta-fc/lineup/
Segunda División España,29. Jornada,08.03.2026,16:15,FC Andorra,Sporting Gijón,1:0,Final,https://www.livefutbol.com/match-report/co110/segunda-division/ma11224958/fc-andorra_sporting-gijon/lineup/
Segunda División España,29. Jornada,08.03.2026,18:30,Racing Santander,Córdoba CF,4:3,Final,https://www.livefutbol.com/match-report/co110/segunda-division/ma11224970/racing-santander_cordoba-cf/lineup/
Segunda División España,29. Jornada,08.03.2026,18:30,CD Leganés,SD Eibar,0:1,Final,https://www.livefutbol.com/match-report/co110/segunda-division/ma11224973/cd-leganes_sd-eibar/lineup/
Segunda División España,29. Jornada,08.03.2026,21:00,Deportivo La Coruña,Granada CF,0:2,Final,https://www.livefutbol.com/match-report/co110/segunda-division/ma11224949/deportivo-la-coruna_granada-cf/lineup/
Segunda División España,29. Jornada,09.03.2026,20:30,UD Almería,Cultural Leonesa,3:0,Final,https://www.livefutbol.com/match-report/co110/segunda-division/ma11224955/ud-almeria_cultural-leonesa/lineup/
Segunda División España,30. Jornada,13.03.2026,20:30,CD Mirandés,Cádiz CF,0:2,Final,https://www.livefutbol.com/match-report/co110/segunda-division/ma11224991/cd-mirandes_cadiz-cf/lineup/
Segunda División España,30. Jornada,14.03.2026,16:15,Cultural Leonesa,Racing Santander,1:2,Final,https://www.livefutbol.com/match-report/co110/segunda-division/ma11224985/cultural-leonesa_racing-santander/lineup/
Segunda División España,30. Jornada,14.03.2026,18:30,Real Valladolid,CD Leganés,3:2,Final,https://www.livefutbol.com/match-report/co110/segunda-division/ma11225000/real-valladolid_cd-leganes/lineup/
Segunda División España,30. Jornada,14.03.2026,18:30,Real Zaragoza,UD Almería,2:0,Final,https://www.livefutbol.com/match-report/co110/segunda-division/ma11225003/real-zaragoza_ud-almeria/lineup/
Segunda División España,30. Jornada,14.03.2026,21:00,AD Ceuta FC,Deportivo La Coruña,1:2,Final,https://www.livefutbol.com/match-report/co110/segunda-division/ma11224979/ad-ceuta-fc_deportivo-la-coruna/lineup/
Segunda División España,30. Jornada,15.03.2026,14:00,Córdoba CF,Real Sociedad B,0:2,Final,https://www.livefutbol.com/match-report/co110/segunda-division/ma11224982/cordoba-cf_real-sociedad-b/lineup/
Segunda División España,30. Jornada,15.03.2026,16:15,Granada CF,FC Andorra,1:1,Final,https://www.livefutbol.com/match-report/co110/segunda-division/ma11225006/granada-cf_fc-andorra/lineup/
Segunda División España,30. Jornada,15.03.2026,18:30,SD Eibar,Burgos CF,0:0,Final,https://www.livefutbol.com/match-report/co110/segunda-division/ma11224988/sd-eibar_burgos-cf/lineup/
Segunda División España,30. Jornada,15.03.2026,18:30,Málaga CF,SD Huesca,5:3,Final,https://www.livefutbol.com/match-report/co110/segunda-division/ma11224997/malaga-cf_sd-huesca/lineup/
Segunda División España,30. Jornada,15.03.2026,21:00,Sporting Gijón,CD Castellón,4:1,Final,https://www.livefutbol.com/match-report/co110/segunda-division/ma11224994/sporting-gijon_cd-castellon/lineup/
Segunda División España,30. Jornada,16.03.2026,20:30,Albacete,UD Las Palmas,2:1,Final,https://www.livefutbol.com/match-report/co110/segunda-division/ma11224976/albacete_ud-las-palmas/lineup/
Segunda División España,31. Jornada,20.03.2026,20:30,SD Huesca,UD Almería,1:3,Final,https://www.livefutbol.com/match-report/co110/segunda-division/ma11225039/sd-huesca_ud-almeria/lineup/
Segunda División España,31. Jornada,21.03.2026,14:00,CD Leganés,AD Ceuta FC,5:2,Final,https://www.livefutbol.com/match-report/co110/segunda-division/ma11225033/cd-leganes_ad-ceuta-fc/lineup/
Segunda División España,31. Jornada,21.03.2026,16:15,FC Andorra,SD Eibar,0:1,Final,https://www.livefutbol.com/match-report/co110/segunda-division/ma11225027/fc-andorra_sd-eibar/lineup/
Segunda División España,31. Jornada,21.03.2026,16:15,Racing Santander,Albacete,0:4,Final,https://www.livefutbol.com/match-report/co110/segunda-division/ma11225030/racing-santander_albacete/lineup/
Segunda División España,31. Jornada,21.03.2026,18:30,Cádiz CF,Málaga CF,0:3,Final,https://www.livefutbol.com/match-report/co110/segunda-division/ma11225012/cadiz-cf_malaga-cf/lineup/
Segunda División España,31. Jornada,21.03.2026,21:00,Deportivo La Coruña,Real Zaragoza,2:1,Final,https://www.livefutbol.com/match-report/co110/segunda-division/ma11225018/deportivo-la-coruna_real-zaragoza/lineup/
Segunda División España,31. Jornada,22.03.2026,14:00,Burgos CF,Córdoba CF,4:0,Final,https://www.livefutbol.com/match-report/co110/segunda-division/ma11225009/burgos-cf_cordoba-cf/lineup/
Segunda División España,31. Jornada,22.03.2026,16:15,CD Mirandés,Real Valladolid,2:1,Final,https://www.livefutbol.com/match-report/co110/segunda-division/ma11225024/cd-mirandes_real-valladolid/lineup/
Segunda División España,31. Jornada,22.03.2026,16:15,Real Sociedad B,Granada CF,0:2,Final,https://www.livefutbol.com/match-report/co110/segunda-division/ma11225036/real-sociedad-b_granada-cf/lineup/
Segunda División España,31. Jornada,22.03.2026,18:30,UD Las Palmas,Sporting Gijón,1:0,Final,https://www.livefutbol.com/match-report/co110/segunda-division/ma11225021/ud-las-palmas_sporting-gijon/lineup/
Segunda División España,31. Jornada,23.03.2026,20:30,CD Castellón,Cultural Leonesa,1:1,Final,https://www.livefutbol.com/match-report/co110/segunda-division/ma11225015/cd-castellon_cultural-leonesa/lineup/
Segunda División España,32. Jornada,27.03.2026,19:00,Córdoba CF,CD Mirandés,2:2,Final,https://www.livefutbol.com/match-report/co110/segunda-division/ma11225045/cordoba-cf_cd-mirandes/lineup/
Segunda División España,32. Jornada,28.03.2026,14:00,AD Ceuta FC,Cádiz CF,2:1,Final,https://www.livefutbol.com/match-report/co110/segunda-division/ma11225060/ad-ceuta-fc_cadiz-cf/lineup/
Segunda División España,32. Jornada,28.03.2026,16:15,Granada CF,SD Huesca,4:2,Final,https://www.livefutbol.com/match-report/co110/segunda-division/ma11225051/granada-cf_sd-huesca/lineup/
Segunda División España,32. Jornada,28.03.2026,16:15,Real Valladolid,Burgos CF,0:1,Final,https://www.livefutbol.com/match-report/co110/segunda-division/ma11225057/real-valladolid_burgos-cf/lineup/
Segunda División España,32. Jornada,28.03.2026,18:30,Málaga CF,CD Leganés,0:0,Final,https://www.livefutbol.com/match-report/co110/segunda-division/ma11225066/malaga-cf_cd-leganes/lineup/
Segunda División España,32. Jornada,28.03.2026,21:00,Albacete,CD Castellón,1:1,Final,https://www.livefutbol.com/match-report/co110/segunda-division/ma11225042/albacete_cd-castellon/lineup/
Segunda División España,32. Jornada,28.03.2026,21:00,Sporting Gijón,Deportivo La Coruña,1:1,Final,https://www.livefutbol.com/match-report/co110/segunda-division/ma11225063/sporting-gijon_deportivo-la-coruna/lineup/
Segunda División España,32. Jornada,29.03.2026,14:00,SD Eibar,UD Las Palmas,-:-,,https://www.livefutbol.com/match-report/co110/segunda-division/ma11225048/sd-eibar_ud-las-palmas/live-commentary/
Segunda División España,32. Jornada,29.03.2026,16:15,Cultural Leonesa,FC Andorra,-:-,,https://www.livefutbol.com/match-report/co110/segunda-division/ma11225072/cultural-leonesa_fc-andorra/head-to-head/
Segunda División España,32. Jornada,29.03.2026,18:30,Real Zaragoza,Racing Santander,-:-,,https://www.livefutbol.com/match-report/co110/segunda-division/ma11225069/real-zaragoza_racing-santander/head-to-head/
Segunda División España,32. Jornada,29.03.2026,21:00,UD Almería,Real Sociedad B,-:-,,https://www.livefutbol.com/match-report/co110/segunda-division/ma11225054/ud-almeria_real-sociedad-b/head-to-head/
Segunda División España,33. Jornada,31.03.2026,19:00,CD Mirandés,Albacete,-:-,,https://www.livefutbol.com/match-report/co110/segunda-division/ma11225090/cd-mirandes_albacete/head-to-head/
Segunda División España,33. Jornada,31.03.2026,20:00,Deportivo La Coruña,Córdoba CF,-:-,,https://www.livefutbol.com/match-report/co110/segunda-division/ma11225096/deportivo-la-coruna_cordoba-cf/head-to-head/
Segunda División España,33. Jornada,31.03.2026,21:30,Real Valladolid,Cádiz CF,-:-,,https://www.livefutbol.com/match-report/co110/segunda-division/ma11225093/real-valladolid_cadiz-cf/head-to-head/
Segunda División España,33. Jornada,01.04.2026,19:00,FC Andorra,Málaga CF,-:-,,https://www.livefutbol.com/match-report/co110/segunda-division/ma11225087/fc-andorra_malaga-cf/head-to-head/
Segunda División España,33. Jornada,01.04.2026,20:00,Burgos CF,AD Ceuta FC,-:-,,https://www.livefutbol.com/match-report/co110/segunda-division/ma11225075/burgos-cf_ad-ceuta-fc/head-to-head/
Segunda División España,33. Jornada,01.04.2026,20:00,SD Huesca,Cultural Leonesa,-:-,,https://www.livefutbol.com/match-report/co110/segunda-division/ma11225078/sd-huesca_cultural-leonesa/head-to-head/
Segunda División España,33. Jornada,01.04.2026,21:30,Racing Santander,Sporting Gijón,-:-,,https://www.livefutbol.com/match-report/co110/segunda-division/ma11225084/racing-santander_sporting-gijon/head-to-head/
Segunda División España,33. Jornada,02.04.2026,19:00,UD Las Palmas,Granada CF,-:-,,https://www.livefutbol.com/match-report/co110/segunda-division/ma11225102/ud-las-palmas_granada-cf/head-to-head/
Segunda División España,33. Jornada,02.04.2026,20:00,Real Sociedad B,SD Eibar,-:-,,https://www.livefutbol.com/match-report/co110/segunda-division/ma11225099/real-sociedad-b_sd-eibar/head-to-head/
Segunda División España,33. Jornada,02.04.2026,20:00,CD Castellón,UD Almería,-:-,,https://www.livefutbol.com/match-report/co110/segunda-division/ma11225105/cd-castellon_ud-almeria/head-to-head/
Segunda División España,33. Jornada,02.04.2026,21:30,CD Leganés,Real Zaragoza,-:-,,https://www.livefutbol.com/match-report/co110/segunda-division/ma11225081/cd-leganes_real-zaragoza/head-to-head/
Segunda División España,34. Jornada,04.04.2026,14:00,Cádiz CF,Córdoba CF,-:-,,https://www.livefutbol.com/match-report/co110/segunda-division/ma11225111/cadiz-cf_cordoba-cf/head-to-head/
Segunda División España,34. Jornada,04.04.2026,16:15,Albacete,Burgos CF,-:-,,https://www.livefutbol.com/match-report/co110/segunda-division/ma11225108/albacete_burgos-cf/head-to-head/
Segunda División España,34. Jornada,04.04.2026,18:30,Deportivo La Coruña,Málaga CF,-:-,,https://www.livefutbol.com/match-report/co110/segunda-division/ma11225117/deportivo-la-coruna_malaga-cf/head-to-head/
Segunda División España,34. Jornada,04.04.2026,18:30,Cultural Leonesa,Real Valladolid,-:-,,https://www.livefutbol.com/match-report/co110/segunda-division/ma11225120/cultural-leonesa_real-valladolid/head-to-head/
Segunda División España,34. Jornada,05.04.2026,14:00,SD Eibar,AD Ceuta FC,-:-,,https://www.livefutbol.com/match-report/co110/segunda-division/ma11225129/sd-eibar_ad-ceuta-fc/head-to-head/
Segunda División España,34. Jornada,05.04.2026,16:15,FC Andorra,Racing Santander,-:-,,https://www.livefutbol.com/match-report/co110/segunda-division/ma11225126/fc-andorra_racing-santander/head-to-head/
Segunda División España,34. Jornada,05.04.2026,18:30,UD Almería,CD Leganés,-:-,,https://www.livefutbol.com/match-report/co110/segunda-division/ma11225123/ud-almeria_cd-leganes/head-to-head/
Segunda División España,34. Jornada,05.04.2026,18:30,UD Las Palmas,SD Huesca,-:-,,https://www.livefutbol.com/match-report/co110/segunda-division/ma11225132/ud-las-palmas_sd-huesca/head-to-head/
Segunda División España,34. Jornada,05.04.2026,21:00,Real Zaragoza,CD Mirandés,-:-,,https://www.livefutbol.com/match-report/co110/segunda-division/ma11225135/real-zaragoza_cd-mirandes/head-to-head/
Segunda División España,34. Jornada,06.04.2026,19:00,CD Castellón,Granada CF,-:-,,https://www.livefutbol.com/match-report/co110/segunda-division/ma11225114/cd-castellon_granada-cf/head-to-head/
Segunda División España,34. Jornada,06.04.2026,20:30,Sporting Gijón,Real Sociedad B,-:-,,https://www.livefutbol.com/match-report/co110/segunda-division/ma11225138/sporting-gijon_real-sociedad-b/head-to-head/
Segunda División España,35. Jornada,10.04.2026,20:30,AD Ceuta FC,Real Sociedad B,-:-,,https://www.livefutbol.com/match-report/co110/segunda-division/ma11225144/ad-ceuta-fc_real-sociedad-b/head-to-head/
Segunda División España,35. Jornada,11.04.2026,16:15,Burgos CF,Sporting Gijón,-:-,,https://www.livefutbol.com/match-report/co110/segunda-division/ma11225141/burgos-cf_sporting-gijon/head-to-head/
Segunda División España,35. Jornada,11.04.2026,16:15,CD Leganés,Albacete,-:-,,https://www.livefutbol.com/match-report/co110/segunda-division/ma11225153/cd-leganes_albacete/head-to-head/
Segunda División España,35. Jornada,11.04.2026,18:30,Málaga CF,UD Las Palmas,-:-,,https://www.livefutbol.com/match-report/co110/segunda-division/ma11225165/malaga-cf_ud-las-palmas/head-to-head/
Segunda División España,35. Jornada,11.04.2026,21:00,Córdoba CF,Real Zaragoza,-:-,,https://www.livefutbol.com/match-report/co110/segunda-division/ma11225147/cordoba-cf_real-zaragoza/head-to-head/
Segunda División España,35. Jornada,12.04.2026,14:00,Granada CF,Cultural Leonesa,-:-,,https://www.livefutbol.com/match-report/co110/segunda-division/ma11225150/granada-cf_cultural-leonesa/head-to-head/
Segunda División España,35. Jornada,12.04.2026,16:15,SD Huesca,Deportivo La Coruña,-:-,,https://www.livefutbol.com/match-report/co110/segunda-division/ma11225159/sd-huesca_deportivo-la-coruna/head-to-head/
Segunda División España,35. Jornada,12.04.2026,18:30,CD Mirandés,CD Castellón,-:-,,https://www.livefutbol.com/match-report/co110/segunda-division/ma11225156/cd-mirandes_cd-castellon/head-to-head/
Segunda División España,35. Jornada,12.04.2026,18:30,Cádiz CF,FC Andorra,-:-,,https://www.livefutbol.com/match-report/co110/segunda-division/ma11225171/cadiz-cf_fc-andorra/head-to-head/
Segunda División España,35. Jornada,12.04.2026,21:00,Racing Santander,UD Almería,-:-,,https://www.livefutbol.com/match-report/co110/segunda-division/ma11225168/racing-santander_ud-almeria/head-to-head/
Segunda División España,35. Jornada,13.04.2026,20:30,Real Valladolid,SD Eibar,-:-,,https://www.livefutbol.com/match-report/co110/segunda-division/ma11225162/real-valladolid_sd-eibar/head-to-head/
Segunda División España,36. Jornada,17.04.2026,20:30,Real Sociedad B,Racing Santander,-:-,,https://www.livefutbol.com/match-report/co110/segunda-division/ma11225204/real-sociedad-b_racing-santander/head-to-head/
Segunda División España,36. Jornada,17.04.2026,21:00,UD Las Palmas,CD Leganés,-:-,,https://www.livefutbol.com/match-report/co110/segunda-division/ma11225201/ud-las-palmas_cd-leganes/head-to-head/
Segunda División España,36. Jornada,18.04.2026,16:15,Real Zaragoza,AD Ceuta FC,-:-,,https://www.livefutbol.com/match-report/co110/segunda-division/ma11225195/real-zaragoza_ad-ceuta-fc/head-to-head/
Segunda División España,36. Jornada,18.04.2026,18:30,CD Castellón,Burgos CF,-:-,,https://www.livefutbol.com/match-report/co110/segunda-division/ma11225189/cd-castellon_burgos-cf/head-to-head/
Segunda División España,36. Jornada,18.04.2026,18:30,Cultural Leonesa,Córdoba CF,-:-,,https://www.livefutbol.com/match-report/co110/segunda-division/ma11225198/cultural-leonesa_cordoba-cf/head-to-head/
Segunda División España,36. Jornada,19.04.2026,14:00,FC Andorra,Real Valladolid,-:-,,https://www.livefutbol.com/match-report/co110/segunda-division/ma11225186/fc-andorra_real-valladolid/head-to-head/
Segunda División España,36. Jornada,19.04.2026,16:15,Sporting Gijón,Cádiz CF,-:-,,https://www.livefutbol.com/match-report/co110/segunda-division/ma11225192/sporting-gijon_cadiz-cf/head-to-head/
Segunda División España,36. Jornada,19.04.2026,18:30,Albacete,Granada CF,-:-,,https://www.livefutbol.com/match-report/co110/segunda-division/ma11225174/albacete_granada-cf/head-to-head/
Segunda División España,36. Jornada,19.04.2026,18:30,SD Eibar,SD Huesca,-:-,,https://www.livefutbol.com/match-report/co110/segunda-division/ma11225180/sd-eibar_sd-huesca/head-to-head/
Segunda División España,36. Jornada,19.04.2026,21:00,UD Almería,Málaga CF,-:-,,https://www.livefutbol.com/match-report/co110/segunda-division/ma11225183/ud-almeria_malaga-cf/head-to-head/
Segunda División España,36. Jornada,20.04.2026,20:30,Deportivo La Coruña,CD Mirandés,-:-,,https://www.livefutbol.com/match-report/co110/segunda-division/ma11225177/deportivo-la-coruna_cd-mirandes/head-to-head/
Segunda División España,37. Jornada,26.04.2026,,Albacete,SD Eibar,-:-,,https://www.livefutbol.com/match-report/co110/segunda-division/ma11225207/albacete_sd-eibar/head-to-head/
Segunda División España,37. Jornada,26.04.2026,,Burgos CF,Deportivo La Coruña,-:-,,https://www.livefutbol.com/match-report/co110/segunda-division/ma11225210/burgos-cf_deportivo-la-coruna/head-to-head/
Segunda División España,37. Jornada,26.04.2026,,Cádiz CF,UD Las Palmas,-:-,,https://www.livefutbol.com/match-report/co110/segunda-division/ma11225213/cadiz-cf_ud-las-palmas/head-to-head/
Segunda División España,37. Jornada,26.04.2026,,AD Ceuta FC,Racing Santander,-:-,,https://www.livefutbol.com/match-report/co110/segunda-division/ma11225216/ad-ceuta-fc_racing-santander/head-to-head/
Segunda División España,37. Jornada,26.04.2026,,Córdoba CF,Sporting Gijón,-:-,,https://www.livefutbol.com/match-report/co110/segunda-division/ma11225219/cordoba-cf_sporting-gijon/head-to-head/
Segunda División España,37. Jornada,26.04.2026,,SD Huesca,Real Zaragoza,-:-,,https://www.livefutbol.com/match-report/co110/segunda-division/ma11225222/sd-huesca_real-zaragoza/head-to-head/
Segunda División España,37. Jornada,26.04.2026,,Málaga CF,CD Castellón,-:-,,https://www.livefutbol.com/match-report/co110/segunda-division/ma11225225/malaga-cf_cd-castellon/head-to-head/
Segunda División España,37. Jornada,26.04.2026,,CD Mirandés,Cultural Leonesa,-:-,,https://www.livefutbol.com/match-report/co110/segunda-division/ma11225228/cd-mirandes_cultural-leonesa/head-to-head/
Segunda División España,37. Jornada,26.04.2026,,Granada CF,UD Almería,-:-,,https://www.livefutbol.com/match-report/co110/segunda-division/ma11225231/granada-cf_ud-almeria/head-to-head/
Segunda División España,37. Jornada,26.04.2026,,CD Leganés,FC Andorra,-:-,,https://www.livefutbol.com/match-report/co110/segunda-division/ma11225234/cd-leganes_fc-andorra/head-to-head/
Segunda División España,37. Jornada,26.04.2026,,Real Valladolid,Real Sociedad B,-:-,,https://www.livefutbol.com/match-report/co110/segunda-division/ma11225237/real-valladolid_real-sociedad-b/head-to-head/
Segunda División España,38. Jornada,03.05.2026,,CD Castellón,Córdoba CF,-:-,,https://www.livefutbol.com/match-report/co110/segunda-division/ma11225240/cd-castellon_cordoba-cf/head-to-head/
Segunda División España,38. Jornada,03.05.2026,,Deportivo La Coruña,CD Leganés,-:-,,https://www.livefutbol.com/match-report/co110/segunda-division/ma11225243/deportivo-la-coruna_cd-leganes/head-to-head/
Segunda División España,38. Jornada,03.05.2026,,SD Eibar,Málaga CF,-:-,,https://www.livefutbol.com/match-report/co110/segunda-division/ma11225246/sd-eibar_malaga-cf/head-to-head/
Segunda División España,38. Jornada,03.05.2026,,UD Las Palmas,Real Valladolid,-:-,,https://www.livefutbol.com/match-report/co110/segunda-division/ma11225249/ud-las-palmas_real-valladolid/head-to-head/
Segunda División España,38. Jornada,03.05.2026,,UD Almería,CD Mirandés,-:-,,https://www.livefutbol.com/match-report/co110/segunda-division/ma11225252/ud-almeria_cd-mirandes/head-to-head/
Segunda División España,38. Jornada,03.05.2026,,FC Andorra,Albacete,-:-,,https://www.livefutbol.com/match-report/co110/segunda-division/ma11225255/fc-andorra_albacete/head-to-head/
Segunda División España,38. Jornada,03.05.2026,,Real Sociedad B,Burgos CF,-:-,,https://www.livefutbol.com/match-report/co110/segunda-division/ma11225258/real-sociedad-b_burgos-cf/head-to-head/
Segunda División España,38. Jornada,03.05.2026,,Cultural Leonesa,Cádiz CF,-:-,,https://www.livefutbol.com/match-report/co110/segunda-division/ma11225261/cultural-leonesa_cadiz-cf/head-to-head/
Segunda División España,38. Jornada,03.05.2026,,Sporting Gijón,AD Ceuta FC,-:-,,https://www.livefutbol.com/match-report/co110/segunda-division/ma11225264/sporting-gijon_ad-ceuta-fc/head-to-head/
Segunda División España,38. Jornada,03.05.2026,,Real Zaragoza,Granada CF,-:-,,https://www.livefutbol.com/match-report/co110/segunda-division/ma11225267/real-zaragoza_granada-cf/head-to-head/
Segunda División España,38. Jornada,03.05.2026,,Racing Santander,SD Huesca,-:-,,https://www.livefutbol.com/match-report/co110/segunda-division/ma11225270/racing-santander_sd-huesca/head-to-head/
Segunda División España,39. Jornada,10.05.2026,,Albacete,Cultural Leonesa,-:-,,https://www.livefutbol.com/match-report/co110/segunda-division/ma11225273/albacete_cultural-leonesa/head-to-head/
Segunda División España,39. Jornada,10.05.2026,,Cádiz CF,Deportivo La Coruña,-:-,,https://www.livefutbol.com/match-report/co110/segunda-division/ma11225276/cadiz-cf_deportivo-la-coruna/head-to-head/
Segunda División España,39. Jornada,10.05.2026,,Córdoba CF,Granada CF,-:-,,https://www.livefutbol.com/match-report/co110/segunda-division/ma11225279/cordoba-cf_granada-cf/head-to-head/
Segunda División España,39. Jornada,10.05.2026,,SD Huesca,Real Sociedad B,-:-,,https://www.livefutbol.com/match-report/co110/segunda-division/ma11225282/sd-huesca_real-sociedad-b/head-to-head/
Segunda División España,39. Jornada,10.05.2026,,CD Leganés,Racing Santander,-:-,,https://www.livefutbol.com/match-report/co110/segunda-division/ma11225285/cd-leganes_racing-santander/head-to-head/
Segunda División España,39. Jornada,10.05.2026,,Málaga CF,Sporting Gijón,-:-,,https://www.livefutbol.com/match-report/co110/segunda-division/ma11225288/malaga-cf_sporting-gijon/head-to-head/
Segunda División España,39. Jornada,10.05.2026,,Real Valladolid,Real Zaragoza,-:-,,https://www.livefutbol.com/match-report/co110/segunda-division/ma11225291/real-valladolid_real-zaragoza/head-to-head/
Segunda División España,39. Jornada,10.05.2026,,FC Andorra,UD Las Palmas,-:-,,https://www.livefutbol.com/match-report/co110/segunda-division/ma11225294/fc-andorra_ud-las-palmas/head-to-head/
