competicion,jornada,fecha,hora,local,visitante,resultado,estado,enlace_partido
Bundesliga 1 Alemania,33. Jornada,09.05.2026,,FC Augsburgo,Bor. Mönchengladbach,-:-,,https://www.livefutbol.com/match-report/co12/bundesliga/ma11201072/fc-augsburgo_bor-moenchengladbach/head-to-head/
Bundesliga 1 Alemania,33. Jornada,09.05.2026,,1. FSV Mainz 05,Union Berlín,-:-,,https://www.livefutbol.com/match-report/co12/bundesliga/ma11201090/1-fsv-mainz-05_union-berlin/head-to-head/
Bundesliga 1 Alemania,33. Jornada,09.05.2026,,RB Leipzig,FC St. Pauli,-:-,,https://www.livefutbol.com/match-report/co12/bundesliga/ma11201114/rb-leipzig_fc-st-pauli/head-to-head/
Bundesliga 1 Alemania,33. Jornada,09.05.2026,,1. FC Colonia,1. FC Heidenheim 1846,-:-,,https://www.livefutbol.com/match-report/co12/bundesliga/ma11201129/1-fc-colonia_1-fc-heidenheim-1846/head-to-head/
Bundesliga 1 Alemania,34. Jornada,16.05.2026,15:30,Werder Bremen,Borussia Dortmund,-:-,,https://www.livefutbol.com/match-report/co12/bundesliga/ma11200850/werder-bremen_borussia-dortmund/head-to-head/
Bundesliga 1 Alemania,34. Jornada,16.05.2026,15:30,1. FC Heidenheim 1846,1. FSV Mainz 05,-:-,,https://www.livefutbol.com/match-report/co12/bundesliga/ma11200853/1-fc-heidenheim-1846_1-fsv-mainz-05/head-to-head/
Bundesliga 1 Alemania,34. Jornada,16.05.2026,15:30,SC Friburgo,RB Leipzig,-:-,,https://www.livefutbol.com/match-report/co12/bundesliga/ma11200856/sc-friburgo_rb-leipzig/head-to-head/
Bundesliga 1 Alemania,34. Jornada,16.05.2026,15:30,Eintracht Francfort,VfB Stuttgart,-:-,,https://www.livefutbol.com/match-report/co12/bundesliga/ma11200859/eintracht-francfort_vfb-stuttgart/head-to-head/
Bundesliga 1 Alemania,34. Jornada,16.05.2026,15:30,FC St. Pauli,VfL Wolfsburgo,-:-,,https://www.livefutbol.com/match-report/co12/bundesliga/ma11200862/fc-st-pauli_vfl-wolfsburgo/head-to-head/
Bundesliga 1 Alemania,34. Jornada,16.05.2026,15:30,Union Berlín,FC Augsburgo,-:-,,https://www.livefutbol.com/match-report/co12/bundesliga/ma11200865/union-berlin_fc-augsburgo/head-to-head/
Bundesliga 1 Alemania,34. Jornada,16.05.2026,15:30,Bor. Mönchengladbach,1899 Hoffenheim,-:-,,https://www.livefutbol.com/match-report/co12/bundesliga/ma11200868/bor-moenchengladbach_1899-hoffenheim/head-to-head/
Bundesliga 1 Alemania,34. Jornada,16.05.2026,15:30,Bayern Munich,1. FC Colonia,-:-,,https://www.livefutbol.com/match-report/co12/bundesliga/ma11200871/bayern-munich_1-fc-colonia/head-to-head/
Bundesliga 1 Alemania,34. Jornada,16.05.2026,15:30,Bayer Leverkusen,Hamburgo SV,-:-,,https://www.livefutbol.com/match-report/co12/bundesliga/ma11200874/bayer-leverkusen_hamburgo-sv/head-to-head/
