competicion,jornada,fecha,hora,local,visitante,resultado,estado,enlace_partido
Serie A Italia,27. Jornada,01.03.2026,18:00,Torino FC,Lazio Roma,2:0,Final,https://www.livefutbol.com/match-report/co111/serie-a/ma11129376/torino-fc_lazio-roma/lineup/
Serie A Italia,27. Jornada,01.03.2026,20:45,AS Roma,Juventus,3:3,Final,https://www.livefutbol.com/match-report/co111/serie-a/ma11129370/as-roma_juventus/lineup/
Serie A Italia,27. Jornada,02.03.2026,18:30,Pisa SC,Bologna FC,0:1,Final,https://www.livefutbol.com/match-report/co111/serie-a/ma11129388/pisa-sc_bologna-fc/lineup/
Serie A Italia,27. Jornada,02.03.2026,20:45,Udinese Calcio,ACF Fiorentina,3:0,Final,https://www.livefutbol.com/match-report/co111/serie-a/ma11129394/udinese-calcio_acf-fiorentina/lineup/
Serie A Italia,28. Jornada,06.03.2026,20:45,SSC Napoli,Torino FC,2:1,Final,https://www.livefutbol.com/match-report/co111/serie-a/ma11129424/ssc-napoli_torino-fc/lineup/
Serie A Italia,28. Jornada,07.03.2026,15:00,Cagliari Calcio,Como 1907,1:2,Final,https://www.livefutbol.com/match-report/co111/serie-a/ma11129409/cagliari-calcio_como-1907/lineup/
Serie A Italia,28. Jornada,07.03.2026,18:00,Atalanta,Udinese Calcio,2:2,Final,https://www.livefutbol.com/match-report/co111/serie-a/ma11129406/atalanta_udinese-calcio/lineup/
Serie A Italia,28. Jornada,07.03.2026,20:45,Juventus,Pisa SC,4:0,Final,https://www.livefutbol.com/match-report/co111/serie-a/ma11129418/juventus_pisa-sc/lineup/
Serie A Italia,28. Jornada,08.03.2026,12:30,US Lecce,US Cremonese,2:1,Final,https://www.livefutbol.com/match-report/co111/serie-a/ma11129427/us-lecce_us-cremonese/lineup/
Serie A Italia,28. Jornada,08.03.2026,15:00,ACF Fiorentina,Parma Calcio 1913,0:0,Final,https://www.livefutbol.com/match-report/co111/serie-a/ma11129400/acf-fiorentina_parma-calcio-1913/lineup/
Serie A Italia,28. Jornada,08.03.2026,15:00,Bologna FC,Hellas Verona,1:2,Final,https://www.livefutbol.com/match-report/co111/serie-a/ma11129415/bologna-fc_hellas-verona/lineup/
Serie A Italia,28. Jornada,08.03.2026,18:00,Genoa CFC,AS Roma,2:1,Final,https://www.livefutbol.com/match-report/co111/serie-a/ma11129412/genoa-cfc_as-roma/lineup/
Serie A Italia,28. Jornada,08.03.2026,20:45,AC Milan,Inter,1:0,Final,https://www.livefutbol.com/match-report/co111/serie-a/ma11129403/ac-milan_inter/lineup/
Serie A Italia,28. Jornada,09.03.2026,20:45,Lazio Roma,Sassuolo Calcio,2:1,Final,https://www.livefutbol.com/match-report/co111/serie-a/ma11129421/lazio-roma_sassuolo-calcio/lineup/
Serie A Italia,29. Jornada,13.03.2026,20:45,Torino FC,Parma Calcio 1913,4:1,Final,https://www.livefutbol.com/match-report/co111/serie-a/ma11129433/torino-fc_parma-calcio-1913/lineup/
Serie A Italia,29. Jornada,14.03.2026,15:00,Inter,Atalanta,1:1,Final,https://www.livefutbol.com/match-report/co111/serie-a/ma11129439/inter_atalanta/lineup/
Serie A Italia,29. Jornada,14.03.2026,18:00,SSC Napoli,US Lecce,2:1,Final,https://www.livefutbol.com/match-report/co111/serie-a/ma11129451/ssc-napoli_us-lecce/lineup/
Serie A Italia,29. Jornada,14.03.2026,20:45,Udinese Calcio,Juventus,0:1,Final,https://www.livefutbol.com/match-report/co111/serie-a/ma11129454/udinese-calcio_juventus/lineup/
Serie A Italia,29. Jornada,15.03.2026,12:30,Hellas Verona,Genoa CFC,0:2,Final,https://www.livefutbol.com/match-report/co111/serie-a/ma11129436/hellas-verona_genoa-cfc/lineup/
Serie A Italia,29. Jornada,15.03.2026,15:00,Pisa SC,Cagliari Calcio,3:1,Final,https://www.livefutbol.com/match-report/co111/serie-a/ma11129445/pisa-sc_cagliari-calcio/lineup/
Serie A Italia,29. Jornada,15.03.2026,15:00,Sassuolo Calcio,Bologna FC,0:1,Final,https://www.livefutbol.com/match-report/co111/serie-a/ma11129448/sassuolo-calcio_bologna-fc/lineup/
Serie A Italia,29. Jornada,15.03.2026,18:00,Como 1907,AS Roma,2:1,Final,https://www.livefutbol.com/match-report/co111/serie-a/ma11129430/como-1907_as-roma/lineup/
Serie A Italia,29. Jornada,15.03.2026,20:45,Lazio Roma,AC Milan,1:0,Final,https://www.livefutbol.com/match-report/co111/serie-a/ma11129442/lazio-roma_ac-milan/lineup/
Serie A Italia,29. Jornada,16.03.2026,20:45,US Cremonese,ACF Fiorentina,1:4,Final,https://www.livefutbol.com/match-report/co111/serie-a/ma11129457/us-cremonese_acf-fiorentina/lineup/
Serie A Italia,30. Jornada,20.03.2026,18:30,Cagliari Calcio,SSC Napoli,-:-,,https://www.livefutbol.com/match-report/co111/serie-a/ma11129472/cagliari-calcio_ssc-napoli/head-to-head/
Serie A Italia,30. Jornada,20.03.2026,20:45,Genoa CFC,Udinese Calcio,-:-,,https://www.livefutbol.com/match-report/co111/serie-a/ma11129475/genoa-cfc_udinese-calcio/head-to-head/
Serie A Italia,30. Jornada,21.03.2026,15:00,Parma Calcio 1913,US Cremonese,-:-,,https://www.livefutbol.com/match-report/co111/serie-a/ma11129487/parma-calcio-1913_us-cremonese/head-to-head/
Serie A Italia,30. Jornada,21.03.2026,18:00,AC Milan,Torino FC,-:-,,https://www.livefutbol.com/match-report/co111/serie-a/ma11129463/ac-milan_torino-fc/head-to-head/
Serie A Italia,30. Jornada,21.03.2026,20:45,Juventus,Sassuolo Calcio,-:-,,https://www.livefutbol.com/match-report/co111/serie-a/ma11129484/juventus_sassuolo-calcio/head-to-head/
Serie A Italia,30. Jornada,22.03.2026,12:30,Como 1907,Pisa SC,-:-,,https://www.livefutbol.com/match-report/co111/serie-a/ma11129478/como-1907_pisa-sc/head-to-head/
Serie A Italia,30. Jornada,22.03.2026,15:00,Atalanta,Hellas Verona,-:-,,https://www.livefutbol.com/match-report/co111/serie-a/ma11129469/atalanta_hellas-verona/head-to-head/
Serie A Italia,30. Jornada,22.03.2026,15:00,Bologna FC,Lazio Roma,-:-,,https://www.livefutbol.com/match-report/co111/serie-a/ma11129481/bologna-fc_lazio-roma/head-to-head/
Serie A Italia,30. Jornada,22.03.2026,18:00,AS Roma,US Lecce,-:-,,https://www.livefutbol.com/match-report/co111/serie-a/ma11129466/as-roma_us-lecce/head-to-head/
Serie A Italia,30. Jornada,22.03.2026,20:45,ACF Fiorentina,Inter,-:-,,https://www.livefutbol.com/match-report/co111/serie-a/ma11129460/acf-fiorentina_inter/head-to-head/
Serie A Italia,31. Jornada,04.04.2026,15:00,Sassuolo Calcio,Cagliari Calcio,-:-,,https://www.livefutbol.com/match-report/co111/serie-a/ma11129505/sassuolo-calcio_cagliari-calcio/head-to-head/
Serie A Italia,31. Jornada,04.04.2026,15:00,US Lecce,Atalanta,-:-,,https://www.livefutbol.com/match-report/co111/serie-a/ma11129517/us-lecce_atalanta/head-to-head/
Serie A Italia,31. Jornada,04.04.2026,18:00,Hellas Verona,ACF Fiorentina,-:-,,https://www.livefutbol.com/match-report/co111/serie-a/ma11129490/hellas-verona_acf-fiorentina/head-to-head/
Serie A Italia,31. Jornada,04.04.2026,20:45,Lazio Roma,Parma Calcio 1913,-:-,,https://www.livefutbol.com/match-report/co111/serie-a/ma11129499/lazio-roma_parma-calcio-1913/head-to-head/
Serie A Italia,31. Jornada,05.04.2026,15:00,US Cremonese,Bologna FC,-:-,,https://www.livefutbol.com/match-report/co111/serie-a/ma11129514/us-cremonese_bologna-fc/head-to-head/
Serie A Italia,31. Jornada,05.04.2026,18:00,Pisa SC,Torino FC,-:-,,https://www.livefutbol.com/match-report/co111/serie-a/ma11129502/pisa-sc_torino-fc/head-to-head/
Serie A Italia,31. Jornada,05.04.2026,20:45,Inter,AS Roma,-:-,,https://www.livefutbol.com/match-report/co111/serie-a/ma11129493/inter_as-roma/head-to-head/
Serie A Italia,31. Jornada,06.04.2026,15:00,Udinese Calcio,Como 1907,-:-,,https://www.livefutbol.com/match-report/co111/serie-a/ma11129511/udinese-calcio_como-1907/head-to-head/
Serie A Italia,31. Jornada,06.04.2026,18:00,Juventus,Genoa CFC,-:-,,https://www.livefutbol.com/match-report/co111/serie-a/ma11129496/juventus_genoa-cfc/head-to-head/
Serie A Italia,31. Jornada,06.04.2026,20:45,SSC Napoli,AC Milan,-:-,,https://www.livefutbol.com/match-report/co111/serie-a/ma11129508/ssc-napoli_ac-milan/head-to-head/
Serie A Italia,32. Jornada,12.04.2026,,ACF Fiorentina,Lazio Roma,-:-,,https://www.livefutbol.com/match-report/co111/serie-a/ma11129520/acf-fiorentina_lazio-roma/head-to-head/
Serie A Italia,32. Jornada,12.04.2026,,AC Milan,Udinese Calcio,-:-,,https://www.livefutbol.com/match-report/co111/serie-a/ma11129523/ac-milan_udinese-calcio/head-to-head/
Serie A Italia,32. Jornada,12.04.2026,,AS Roma,Pisa SC,-:-,,https://www.livefutbol.com/match-report/co111/serie-a/ma11129526/as-roma_pisa-sc/head-to-head/
Serie A Italia,32. Jornada,12.04.2026,,Atalanta,Juventus,-:-,,https://www.livefutbol.com/match-report/co111/serie-a/ma11129529/atalanta_juventus/head-to-head/
Serie A Italia,32. Jornada,12.04.2026,,Cagliari Calcio,US Cremonese,-:-,,https://www.livefutbol.com/match-report/co111/serie-a/ma11129532/cagliari-calcio_us-cremonese/head-to-head/
Serie A Italia,32. Jornada,12.04.2026,,Genoa CFC,Sassuolo Calcio,-:-,,https://www.livefutbol.com/match-report/co111/serie-a/ma11129535/genoa-cfc_sassuolo-calcio/head-to-head/
Serie A Italia,32. Jornada,12.04.2026,,Como 1907,Inter,-:-,,https://www.livefutbol.com/match-report/co111/serie-a/ma11129538/como-1907_inter/head-to-head/
Serie A Italia,32. Jornada,12.04.2026,,Bologna FC,US Lecce,-:-,,https://www.livefutbol.com/match-report/co111/serie-a/ma11129541/bologna-fc_us-lecce/head-to-head/
Serie A Italia,32. Jornada,12.04.2026,,Torino FC,Hellas Verona,-:-,,https://www.livefutbol.com/match-report/co111/serie-a/ma11129544/torino-fc_hellas-verona/head-to-head/
Serie A Italia,32. Jornada,12.04.2026,,Parma Calcio 1913,SSC Napoli,-:-,,https://www.livefutbol.com/match-report/co111/serie-a/ma11129547/parma-calcio-1913_ssc-napoli/head-to-head/
Serie A Italia,33. Jornada,19.04.2026,,AS Roma,Atalanta,-:-,,https://www.livefutbol.com/match-report/co111/serie-a/ma11129550/as-roma_atalanta/head-to-head/
Serie A Italia,33. Jornada,19.04.2026,,Hellas Verona,AC Milan,-:-,,https://www.livefutbol.com/match-report/co111/serie-a/ma11129553/hellas-verona_ac-milan/head-to-head/
Serie A Italia,33. Jornada,19.04.2026,,Inter,Cagliari Calcio,-:-,,https://www.livefutbol.com/match-report/co111/serie-a/ma11129556/inter_cagliari-calcio/head-to-head/
Serie A Italia,33. Jornada,19.04.2026,,Juventus,Bologna FC,-:-,,https://www.livefutbol.com/match-report/co111/serie-a/ma11129559/juventus_bologna-fc/head-to-head/
Serie A Italia,33. Jornada,19.04.2026,,Pisa SC,Genoa CFC,-:-,,https://www.livefutbol.com/match-report/co111/serie-a/ma11129562/pisa-sc_genoa-cfc/head-to-head/
Serie A Italia,33. Jornada,19.04.2026,,Sassuolo Calcio,Como 1907,-:-,,https://www.livefutbol.com/match-report/co111/serie-a/ma11129565/sassuolo-calcio_como-1907/head-to-head/
Serie A Italia,33. Jornada,19.04.2026,,SSC Napoli,Lazio Roma,-:-,,https://www.livefutbol.com/match-report/co111/serie-a/ma11129568/ssc-napoli_lazio-roma/head-to-head/
Serie A Italia,33. Jornada,19.04.2026,,Udinese Calcio,Parma Calcio 1913,-:-,,https://www.livefutbol.com/match-report/co111/serie-a/ma11129571/udinese-calcio_parma-calcio-1913/head-to-head/
Serie A Italia,33. Jornada,19.04.2026,,US Cremonese,Torino FC,-:-,,https://www.livefutbol.com/match-report/co111/serie-a/ma11129574/us-cremonese_torino-fc/head-to-head/
Serie A Italia,33. Jornada,19.04.2026,,US Lecce,ACF Fiorentina,-:-,,https://www.livefutbol.com/match-report/co111/serie-a/ma11129577/us-lecce_acf-fiorentina/head-to-head/
Serie A Italia,34. Jornada,26.04.2026,,ACF Fiorentina,Sassuolo Calcio,-:-,,https://www.livefutbol.com/match-report/co111/serie-a/ma11129580/acf-fiorentina_sassuolo-calcio/head-to-head/
Serie A Italia,34. Jornada,26.04.2026,,AC Milan,Juventus,-:-,,https://www.livefutbol.com/match-report/co111/serie-a/ma11129583/ac-milan_juventus/head-to-head/
Serie A Italia,34. Jornada,26.04.2026,,Cagliari Calcio,Atalanta,-:-,,https://www.livefutbol.com/match-report/co111/serie-a/ma11129586/cagliari-calcio_atalanta/head-to-head/
Serie A Italia,34. Jornada,26.04.2026,,Genoa CFC,Como 1907,-:-,,https://www.livefutbol.com/match-report/co111/serie-a/ma11129589/genoa-cfc_como-1907/head-to-head/
Serie A Italia,34. Jornada,26.04.2026,,Bologna FC,AS Roma,-:-,,https://www.livefutbol.com/match-report/co111/serie-a/ma11129592/bologna-fc_as-roma/head-to-head/
Serie A Italia,34. Jornada,26.04.2026,,Torino FC,Inter,-:-,,https://www.livefutbol.com/match-report/co111/serie-a/ma11129595/torino-fc_inter/head-to-head/
Serie A Italia,34. Jornada,26.04.2026,,Hellas Verona,US Lecce,-:-,,https://www.livefutbol.com/match-report/co111/serie-a/ma11129598/hellas-verona_us-lecce/head-to-head/
Serie A Italia,34. Jornada,26.04.2026,,Lazio Roma,Udinese Calcio,-:-,,https://www.livefutbol.com/match-report/co111/serie-a/ma11129601/lazio-roma_udinese-calcio/head-to-head/
Serie A Italia,34. Jornada,26.04.2026,,Parma Calcio 1913,Pisa SC,-:-,,https://www.livefutbol.com/match-report/co111/serie-a/ma11129604/parma-calcio-1913_pisa-sc/head-to-head/
Serie A Italia,34. Jornada,26.04.2026,,SSC Napoli,US Cremonese,-:-,,https://www.livefutbol.com/match-report/co111/serie-a/ma11129607/ssc-napoli_us-cremonese/head-to-head/
Serie A Italia,35. Jornada,03.05.2026,,AS Roma,ACF Fiorentina,-:-,,https://www.livefutbol.com/match-report/co111/serie-a/ma11129610/as-roma_acf-fiorentina/head-to-head/
Serie A Italia,35. Jornada,03.05.2026,,Atalanta,Genoa CFC,-:-,,https://www.livefutbol.com/match-report/co111/serie-a/ma11129613/atalanta_genoa-cfc/head-to-head/
Serie A Italia,35. Jornada,03.05.2026,,Como 1907,SSC Napoli,-:-,,https://www.livefutbol.com/match-report/co111/serie-a/ma11129616/como-1907_ssc-napoli/head-to-head/
Serie A Italia,35. Jornada,03.05.2026,,Bologna FC,Cagliari Calcio,-:-,,https://www.livefutbol.com/match-report/co111/serie-a/ma11129619/bologna-fc_cagliari-calcio/head-to-head/
Serie A Italia,35. Jornada,03.05.2026,,Inter,Parma Calcio 1913,-:-,,https://www.livefutbol.com/match-report/co111/serie-a/ma11129622/inter_parma-calcio-1913/head-to-head/
Serie A Italia,35. Jornada,03.05.2026,,Juventus,Hellas Verona,-:-,,https://www.livefutbol.com/match-report/co111/serie-a/ma11129625/juventus_hellas-verona/head-to-head/
Serie A Italia,35. Jornada,03.05.2026,,Pisa SC,US Lecce,-:-,,https://www.livefutbol.com/match-report/co111/serie-a/ma11129628/pisa-sc_us-lecce/head-to-head/
Serie A Italia,35. Jornada,03.05.2026,,Sassuolo Calcio,AC Milan,-:-,,https://www.livefutbol.com/match-report/co111/serie-a/ma11129631/sassuolo-calcio_ac-milan/head-to-head/
Serie A Italia,35. Jornada,03.05.2026,,Udinese Calcio,Torino FC,-:-,,https://www.livefutbol.com/match-report/co111/serie-a/ma11129634/udinese-calcio_torino-fc/head-to-head/
Serie A Italia,35. Jornada,03.05.2026,,US Cremonese,Lazio Roma,-:-,,https://www.livefutbol.com/match-report/co111/serie-a/ma11129637/us-cremonese_lazio-roma/head-to-head/
Serie A Italia,36. Jornada,10.05.2026,,ACF Fiorentina,Genoa CFC,-:-,,https://www.livefutbol.com/match-report/co111/serie-a/ma11129640/acf-fiorentina_genoa-cfc/head-to-head/
Serie A Italia,36. Jornada,10.05.2026,,AC Milan,Atalanta,-:-,,https://www.livefutbol.com/match-report/co111/serie-a/ma11129643/ac-milan_atalanta/head-to-head/
Serie A Italia,36. Jornada,10.05.2026,,Cagliari Calcio,Udinese Calcio,-:-,,https://www.livefutbol.com/match-report/co111/serie-a/ma11129646/cagliari-calcio_udinese-calcio/head-to-head/
Serie A Italia,36. Jornada,10.05.2026,,Torino FC,Sassuolo Calcio,-:-,,https://www.livefutbol.com/match-report/co111/serie-a/ma11129649/torino-fc_sassuolo-calcio/head-to-head/
Serie A Italia,36. Jornada,10.05.2026,,Hellas Verona,Como 1907,-:-,,https://www.livefutbol.com/match-report/co111/serie-a/ma11129652/hellas-verona_como-1907/head-to-head/
Serie A Italia,36. Jornada,10.05.2026,,Lazio Roma,Inter,-:-,,https://www.livefutbol.com/match-report/co111/serie-a/ma11129655/lazio-roma_inter/head-to-head/
Serie A Italia,36. Jornada,10.05.2026,,Parma Calcio 1913,AS Roma,-:-,,https://www.livefutbol.com/match-report/co111/serie-a/ma11129658/parma-calcio-1913_as-roma/head-to-head/
Serie A Italia,36. Jornada,10.05.2026,,SSC Napoli,Bologna FC,-:-,,https://www.livefutbol.com/match-report/co111/serie-a/ma11129661/ssc-napoli_bologna-fc/head-to-head/
Serie A Italia,36. Jornada,10.05.2026,,US Cremonese,Pisa SC,-:-,,https://www.livefutbol.com/match-report/co111/serie-a/ma11129664/us-cremonese_pisa-sc/head-to-head/
Serie A Italia,36. Jornada,10.05.2026,,US Lecce,Juventus,-:-,,https://www.livefutbol.com/match-report/co111/serie-a/ma11129667/us-lecce_juventus/head-to-head/
Serie A Italia,37. Jornada,17.05.2026,,AS Roma,Lazio Roma,-:-,,https://www.livefutbol.com/match-report/co111/serie-a/ma11129670/as-roma_lazio-roma/head-to-head/
Serie A Italia,37. Jornada,17.05.2026,,Atalanta,Bologna FC,-:-,,https://www.livefutbol.com/match-report/co111/serie-a/ma11129673/atalanta_bologna-fc/head-to-head/
Serie A Italia,37. Jornada,17.05.2026,,Cagliari Calcio,Torino FC,-:-,,https://www.livefutbol.com/match-report/co111/serie-a/ma11129676/cagliari-calcio_torino-fc/head-to-head/
Serie A Italia,37. Jornada,17.05.2026,,Genoa CFC,AC Milan,-:-,,https://www.livefutbol.com/match-report/co111/serie-a/ma11129679/genoa-cfc_ac-milan/head-to-head/
Serie A Italia,37. Jornada,17.05.2026,,Como 1907,Parma Calcio 1913,-:-,,https://www.livefutbol.com/match-report/co111/serie-a/ma11129682/como-1907_parma-calcio-1913/head-to-head/
Serie A Italia,37. Jornada,17.05.2026,,Inter,Hellas Verona,-:-,,https://www.livefutbol.com/match-report/co111/serie-a/ma11129685/inter_hellas-verona/head-to-head/
Serie A Italia,37. Jornada,17.05.2026,,Juventus,ACF Fiorentina,-:-,,https://www.livefutbol.com/match-report/co111/serie-a/ma11129688/juventus_acf-fiorentina/head-to-head/
Serie A Italia,37. Jornada,17.05.2026,,Pisa SC,SSC Napoli,-:-,,https://www.livefutbol.com/match-report/co111/serie-a/ma11129691/pisa-sc_ssc-napoli/head-to-head/
Serie A Italia,37. Jornada,17.05.2026,,Sassuolo Calcio,US Lecce,-:-,,https://www.livefutbol.com/match-report/co111/serie-a/ma11129694/sassuolo-calcio_us-lecce/head-to-head/
Serie A Italia,37. Jornada,17.05.2026,,Udinese Calcio,US Cremonese,-:-,,https://www.livefutbol.com/match-report/co111/serie-a/ma11129697/udinese-calcio_us-cremonese/head-to-head/
Serie A Italia,38. Jornada,24.05.2026,,ACF Fiorentina,Atalanta,-:-,,https://www.livefutbol.com/match-report/co111/serie-a/ma11129700/acf-fiorentina_atalanta/head-to-head/
Serie A Italia,38. Jornada,24.05.2026,,AC Milan,Cagliari Calcio,-:-,,https://www.livefutbol.com/match-report/co111/serie-a/ma11129703/ac-milan_cagliari-calcio/head-to-head/
Serie A Italia,38. Jornada,24.05.2026,,Bologna FC,Inter,-:-,,https://www.livefutbol.com/match-report/co111/serie-a/ma11129706/bologna-fc_inter/head-to-head/
Serie A Italia,38. Jornada,24.05.2026,,Torino FC,Juventus,-:-,,https://www.livefutbol.com/match-report/co111/serie-a/ma11129709/torino-fc_juventus/head-to-head/
Serie A Italia,38. Jornada,24.05.2026,,Hellas Verona,AS Roma,-:-,,https://www.livefutbol.com/match-report/co111/serie-a/ma11129712/hellas-verona_as-roma/head-to-head/
Serie A Italia,38. Jornada,24.05.2026,,Lazio Roma,Pisa SC,-:-,,https://www.livefutbol.com/match-report/co111/serie-a/ma11129715/lazio-roma_pisa-sc/head-to-head/
Serie A Italia,38. Jornada,24.05.2026,,Parma Calcio 1913,Sassuolo Calcio,-:-,,https://www.livefutbol.com/match-report/co111/serie-a/ma11129718/parma-calcio-1913_sassuolo-calcio/head-to-head/
Serie A Italia,38. Jornada,24.05.2026,,SSC Napoli,Udinese Calcio,-:-,,https://www.livefutbol.com/match-report/co111/serie-a/ma11129721/ssc-napoli_udinese-calcio/head-to-head/
Serie A Italia,38. Jornada,24.05.2026,,US Cremonese,Como 1907,-:-,,https://www.livefutbol.com/match-report/co111/serie-a/ma11129724/us-cremonese_como-1907/head-to-head/
Serie A Italia,38. Jornada,24.05.2026,,US Lecce,Genoa CFC,-:-,,https://www.livefutbol.com/match-report/co111/serie-a/ma11129727/us-lecce_genoa-cfc/head-to-head/
