competicion,jornada,fecha,hora,local,visitante,resultado,estado,enlace_partido
Eredivisie Holanda,28. Jornada,20.03.2026,20:00,Heracles Almelo,SBV Excelsior,1:1,Final,https://www.livefutbol.com/match-report/co37/eredivisie/ma11151345/heracles-almelo_sbv-excelsior/lineup/
Eredivisie Holanda,28. Jornada,21.03.2026,16:30,Fortuna Sittard,FC Twente,-:-,,https://www.livefutbol.com/match-report/co37/eredivisie/ma11151342/fortuna-sittard_fc-twente/head-to-head/
Eredivisie Holanda,28. Jornada,21.03.2026,18:45,Sparta Rotterdam,FC Volendam,-:-,,https://www.livefutbol.com/match-report/co37/eredivisie/ma11151354/sparta-rotterdam_fc-volendam/head-to-head/
Eredivisie Holanda,28. Jornada,21.03.2026,21:00,PEC Zwolle,NAC Breda,-:-,,https://www.livefutbol.com/match-report/co37/eredivisie/ma11151351/pec-zwolle_nac-breda/head-to-head/
Eredivisie Holanda,28. Jornada,22.03.2026,12:15,NEC Nijmegen,Sc Heerenveen,-:-,,https://www.livefutbol.com/match-report/co37/eredivisie/ma11151348/nec-nijmegen_sc-heerenveen/head-to-head/
Eredivisie Holanda,28. Jornada,22.03.2026,14:30,FC Utrecht,Go Ahead Eagles,-:-,,https://www.livefutbol.com/match-report/co37/eredivisie/ma11151336/fc-utrecht_go-ahead-eagles/head-to-head/
Eredivisie Holanda,28. Jornada,22.03.2026,14:30,Feyenoord,AFC Ajax,-:-,,https://www.livefutbol.com/match-report/co37/eredivisie/ma11151339/feyenoord_afc-ajax/head-to-head/
Eredivisie Holanda,28. Jornada,22.03.2026,16:45,FC Groningen,AZ Alkmaar,-:-,,https://www.livefutbol.com/match-report/co37/eredivisie/ma11151333/fc-groningen_az-alkmaar/head-to-head/
Eredivisie Holanda,28. Jornada,22.03.2026,16:45,Telstar,PSV Eindhoven,-:-,,https://www.livefutbol.com/match-report/co37/eredivisie/ma11151357/telstar_psv-eindhoven/head-to-head/
Eredivisie Holanda,29. Jornada,04.04.2026,16:30,PSV Eindhoven,FC Utrecht,-:-,,https://www.livefutbol.com/match-report/co37/eredivisie/ma11151378/psv-eindhoven_fc-utrecht/head-to-head/
Eredivisie Holanda,29. Jornada,04.04.2026,18:45,AZ Alkmaar,Fortuna Sittard,-:-,,https://www.livefutbol.com/match-report/co37/eredivisie/ma11151363/az-alkmaar_fortuna-sittard/head-to-head/
Eredivisie Holanda,29. Jornada,04.04.2026,18:45,Telstar,FC Groningen,-:-,,https://www.livefutbol.com/match-report/co37/eredivisie/ma11151384/telstar_fc-groningen/head-to-head/
Eredivisie Holanda,29. Jornada,04.04.2026,21:00,AFC Ajax,FC Twente,-:-,,https://www.livefutbol.com/match-report/co37/eredivisie/ma11151360/afc-ajax_fc-twente/head-to-head/
Eredivisie Holanda,29. Jornada,04.04.2026,21:00,SBV Excelsior,NEC Nijmegen,-:-,,https://www.livefutbol.com/match-report/co37/eredivisie/ma11151366/sbv-excelsior_nec-nijmegen/head-to-head/
Eredivisie Holanda,29. Jornada,05.04.2026,12:15,Go Ahead Eagles,PEC Zwolle,-:-,,https://www.livefutbol.com/match-report/co37/eredivisie/ma11151372/go-ahead-eagles_pec-zwolle/head-to-head/
Eredivisie Holanda,29. Jornada,05.04.2026,14:30,FC Volendam,Feyenoord,-:-,,https://www.livefutbol.com/match-report/co37/eredivisie/ma11151369/fc-volendam_feyenoord/head-to-head/
Eredivisie Holanda,29. Jornada,05.04.2026,14:30,Sc Heerenveen,Heracles Almelo,-:-,,https://www.livefutbol.com/match-report/co37/eredivisie/ma11151381/sc-heerenveen_heracles-almelo/head-to-head/
Eredivisie Holanda,29. Jornada,05.04.2026,16:45,NAC Breda,Sparta Rotterdam,-:-,,https://www.livefutbol.com/match-report/co37/eredivisie/ma11151375/nac-breda_sparta-rotterdam/head-to-head/
Eredivisie Holanda,30. Jornada,10.04.2026,20:00,FC Twente,FC Volendam,-:-,,https://www.livefutbol.com/match-report/co37/eredivisie/ma11151411/fc-twente_fc-volendam/head-to-head/
Eredivisie Holanda,30. Jornada,11.04.2026,16:30,FC Utrecht,Telstar,-:-,,https://www.livefutbol.com/match-report/co37/eredivisie/ma11151393/fc-utrecht_telstar/head-to-head/
Eredivisie Holanda,30. Jornada,11.04.2026,18:45,Sparta Rotterdam,PSV Eindhoven,-:-,,https://www.livefutbol.com/match-report/co37/eredivisie/ma11151408/sparta-rotterdam_psv-eindhoven/head-to-head/
Eredivisie Holanda,30. Jornada,11.04.2026,20:00,FC Groningen,Go Ahead Eagles,-:-,,https://www.livefutbol.com/match-report/co37/eredivisie/ma11151390/fc-groningen_go-ahead-eagles/head-to-head/
Eredivisie Holanda,30. Jornada,11.04.2026,21:00,Heracles Almelo,AFC Ajax,-:-,,https://www.livefutbol.com/match-report/co37/eredivisie/ma11151399/heracles-almelo_afc-ajax/head-to-head/
Eredivisie Holanda,30. Jornada,12.04.2026,12:15,Fortuna Sittard,NAC Breda,-:-,,https://www.livefutbol.com/match-report/co37/eredivisie/ma11151396/fortuna-sittard_nac-breda/head-to-head/
Eredivisie Holanda,30. Jornada,12.04.2026,14:30,NEC Nijmegen,Feyenoord,-:-,,https://www.livefutbol.com/match-report/co37/eredivisie/ma11151402/nec-nijmegen_feyenoord/head-to-head/
Eredivisie Holanda,30. Jornada,12.04.2026,14:30,PEC Zwolle,SBV Excelsior,-:-,,https://www.livefutbol.com/match-report/co37/eredivisie/ma11151405/pec-zwolle_sbv-excelsior/head-to-head/
Eredivisie Holanda,30. Jornada,12.04.2026,16:45,AZ Alkmaar,Sc Heerenveen,-:-,,https://www.livefutbol.com/match-report/co37/eredivisie/ma11151387/az-alkmaar_sc-heerenveen/head-to-head/
Eredivisie Holanda,31. Jornada,22.04.2026,20:00,Telstar,Sparta Rotterdam,-:-,,https://www.livefutbol.com/match-report/co37/eredivisie/ma11151435/telstar_sparta-rotterdam/head-to-head/
Eredivisie Holanda,31. Jornada,23.04.2026,,SBV Excelsior,FC Utrecht,-:-,,https://www.livefutbol.com/match-report/co37/eredivisie/ma11151414/sbv-excelsior_fc-utrecht/head-to-head/
Eredivisie Holanda,31. Jornada,23.04.2026,,Feyenoord,FC Groningen,-:-,,https://www.livefutbol.com/match-report/co37/eredivisie/ma11151417/feyenoord_fc-groningen/head-to-head/
Eredivisie Holanda,31. Jornada,23.04.2026,,Heracles Almelo,FC Volendam,-:-,,https://www.livefutbol.com/match-report/co37/eredivisie/ma11151423/heracles-almelo_fc-volendam/head-to-head/
Eredivisie Holanda,31. Jornada,23.04.2026,,NAC Breda,AFC Ajax,-:-,,https://www.livefutbol.com/match-report/co37/eredivisie/ma11151426/nac-breda_afc-ajax/head-to-head/
Eredivisie Holanda,31. Jornada,23.04.2026,,Sc Heerenveen,Fortuna Sittard,-:-,,https://www.livefutbol.com/match-report/co37/eredivisie/ma11151432/sc-heerenveen_fortuna-sittard/head-to-head/
Eredivisie Holanda,31. Jornada,23.04.2026,,FC Twente,NEC Nijmegen,-:-,,https://www.livefutbol.com/match-report/co37/eredivisie/ma11151438/fc-twente_nec-nijmegen/head-to-head/
Eredivisie Holanda,31. Jornada,23.04.2026,18:45,Go Ahead Eagles,AZ Alkmaar,-:-,,https://www.livefutbol.com/match-report/co37/eredivisie/ma11151420/go-ahead-eagles_az-alkmaar/head-to-head/
Eredivisie Holanda,31. Jornada,23.04.2026,21:00,PSV Eindhoven,PEC Zwolle,-:-,,https://www.livefutbol.com/match-report/co37/eredivisie/ma11151429/psv-eindhoven_pec-zwolle/head-to-head/
Eredivisie Holanda,32. Jornada,02.05.2026,16:30,FC Utrecht,NAC Breda,-:-,,https://www.livefutbol.com/match-report/co37/eredivisie/ma11151450/fc-utrecht_nac-breda/head-to-head/
Eredivisie Holanda,32. Jornada,02.05.2026,18:45,FC Groningen,SBV Excelsior,-:-,,https://www.livefutbol.com/match-report/co37/eredivisie/ma11151447/fc-groningen_sbv-excelsior/head-to-head/
Eredivisie Holanda,32. Jornada,02.05.2026,20:00,AFC Ajax,PSV Eindhoven,-:-,,https://www.livefutbol.com/match-report/co37/eredivisie/ma11151441/afc-ajax_psv-eindhoven/head-to-head/
Eredivisie Holanda,32. Jornada,02.05.2026,21:00,NEC Nijmegen,Telstar,-:-,,https://www.livefutbol.com/match-report/co37/eredivisie/ma11151459/nec-nijmegen_telstar/head-to-head/
Eredivisie Holanda,32. Jornada,03.05.2026,12:15,FC Volendam,Sc Heerenveen,-:-,,https://www.livefutbol.com/match-report/co37/eredivisie/ma11151453/fc-volendam_sc-heerenveen/head-to-head/
Eredivisie Holanda,32. Jornada,03.05.2026,14:30,Fortuna Sittard,Feyenoord,-:-,,https://www.livefutbol.com/match-report/co37/eredivisie/ma11151456/fortuna-sittard_feyenoord/head-to-head/
Eredivisie Holanda,32. Jornada,03.05.2026,14:30,PEC Zwolle,Heracles Almelo,-:-,,https://www.livefutbol.com/match-report/co37/eredivisie/ma11151462/pec-zwolle_heracles-almelo/head-to-head/
Eredivisie Holanda,32. Jornada,03.05.2026,16:45,AZ Alkmaar,FC Twente,-:-,,https://www.livefutbol.com/match-report/co37/eredivisie/ma11151444/az-alkmaar_fc-twente/head-to-head/
Eredivisie Holanda,32. Jornada,03.05.2026,16:45,Sparta Rotterdam,Go Ahead Eagles,-:-,,https://www.livefutbol.com/match-report/co37/eredivisie/ma11151465/sparta-rotterdam_go-ahead-eagles/head-to-head/
Eredivisie Holanda,33. Jornada,10.05.2026,16:45,AFC Ajax,FC Utrecht,-:-,,https://www.livefutbol.com/match-report/co37/eredivisie/ma11151468/afc-ajax_fc-utrecht/head-to-head/
Eredivisie Holanda,33. Jornada,10.05.2026,16:45,SBV Excelsior,FC Volendam,-:-,,https://www.livefutbol.com/match-report/co37/eredivisie/ma11151471/sbv-excelsior_fc-volendam/head-to-head/
Eredivisie Holanda,33. Jornada,10.05.2026,16:45,FC Groningen,NEC Nijmegen,-:-,,https://www.livefutbol.com/match-report/co37/eredivisie/ma11151474/fc-groningen_nec-nijmegen/head-to-head/
Eredivisie Holanda,33. Jornada,10.05.2026,16:45,Feyenoord,AZ Alkmaar,-:-,,https://www.livefutbol.com/match-report/co37/eredivisie/ma11151477/feyenoord_az-alkmaar/head-to-head/
Eredivisie Holanda,33. Jornada,10.05.2026,16:45,Fortuna Sittard,PEC Zwolle,-:-,,https://www.livefutbol.com/match-report/co37/eredivisie/ma11151480/fortuna-sittard_pec-zwolle/head-to-head/
Eredivisie Holanda,33. Jornada,10.05.2026,16:45,Go Ahead Eagles,PSV Eindhoven,-:-,,https://www.livefutbol.com/match-report/co37/eredivisie/ma11151483/go-ahead-eagles_psv-eindhoven/head-to-head/
Eredivisie Holanda,33. Jornada,10.05.2026,16:45,NAC Breda,Sc Heerenveen,-:-,,https://www.livefutbol.com/match-report/co37/eredivisie/ma11151486/nac-breda_sc-heerenveen/head-to-head/
Eredivisie Holanda,33. Jornada,10.05.2026,16:45,Telstar,Heracles Almelo,-:-,,https://www.livefutbol.com/match-report/co37/eredivisie/ma11151489/telstar_heracles-almelo/head-to-head/
Eredivisie Holanda,33. Jornada,10.05.2026,16:45,FC Twente,Sparta Rotterdam,-:-,,https://www.livefutbol.com/match-report/co37/eredivisie/ma11151492/fc-twente_sparta-rotterdam/head-to-head/
Eredivisie Holanda,34. Jornada,17.05.2026,14:30,AZ Alkmaar,NAC Breda,-:-,,https://www.livefutbol.com/match-report/co37/eredivisie/ma11151495/az-alkmaar_nac-breda/head-to-head/
Eredivisie Holanda,34. Jornada,17.05.2026,14:30,FC Utrecht,Fortuna Sittard,-:-,,https://www.livefutbol.com/match-report/co37/eredivisie/ma11151498/fc-utrecht_fortuna-sittard/head-to-head/
Eredivisie Holanda,34. Jornada,17.05.2026,14:30,FC Volendam,Telstar,-:-,,https://www.livefutbol.com/match-report/co37/eredivisie/ma11151501/fc-volendam_telstar/head-to-head/
Eredivisie Holanda,34. Jornada,17.05.2026,14:30,Heracles Almelo,FC Groningen,-:-,,https://www.livefutbol.com/match-report/co37/eredivisie/ma11151504/heracles-almelo_fc-groningen/head-to-head/
Eredivisie Holanda,34. Jornada,17.05.2026,14:30,NEC Nijmegen,Go Ahead Eagles,-:-,,https://www.livefutbol.com/match-report/co37/eredivisie/ma11151507/nec-nijmegen_go-ahead-eagles/head-to-head/
Eredivisie Holanda,34. Jornada,17.05.2026,14:30,PEC Zwolle,Feyenoord,-:-,,https://www.livefutbol.com/match-report/co37/eredivisie/ma11151510/pec-zwolle_feyenoord/head-to-head/
Eredivisie Holanda,34. Jornada,17.05.2026,14:30,PSV Eindhoven,FC Twente,-:-,,https://www.livefutbol.com/match-report/co37/eredivisie/ma11151513/psv-eindhoven_fc-twente/head-to-head/
Eredivisie Holanda,34. Jornada,17.05.2026,14:30,Sc Heerenveen,AFC Ajax,-:-,,https://www.livefutbol.com/match-report/co37/eredivisie/ma11151516/sc-heerenveen_afc-ajax/head-to-head/
Eredivisie Holanda,34. Jornada,17.05.2026,14:30,Sparta Rotterdam,SBV Excelsior,-:-,,https://www.livefutbol.com/match-report/co37/eredivisie/ma11151519/sparta-rotterdam_sbv-excelsior/head-to-head/
