competicion,jornada,fecha,hora,local,visitante,resultado,estado,enlace_partido
Süper Lig Turquía,29. Jornada,12.04.2026,,Beşiktaş,Antalyaspor,-:-,,https://www.livefutbol.com/match-report/co116/sueperlig/ma11303522/besiktas_antalyaspor/head-to-head/
Süper Lig Turquía,29. Jornada,12.04.2026,,Alanyaspor,Trabzonspor,-:-,,https://www.livefutbol.com/match-report/co116/sueperlig/ma11303525/alanyaspor_trabzonspor/head-to-head/
Süper Lig Turquía,29. Jornada,12.04.2026,,Eyüpspor,Samsunspor,-:-,,https://www.livefutbol.com/match-report/co116/sueperlig/ma11303528/eyuepspor_samsunspor/head-to-head/
Süper Lig Turquía,29. Jornada,12.04.2026,,Konyaspor,Fatih Karagümrük,-:-,,https://www.livefutbol.com/match-report/co116/sueperlig/ma11303531/konyaspor_fatih-karaguemruek/head-to-head/
Süper Lig Turquía,29. Jornada,12.04.2026,,Çaykur Rizespor,Gaziantep FK,-:-,,https://www.livefutbol.com/match-report/co116/sueperlig/ma11303534/caykur-rizespor_gaziantep-fk/head-to-head/
Süper Lig Turquía,29. Jornada,12.04.2026,,Kayserispor,Fenerbahçe,-:-,,https://www.livefutbol.com/match-report/co116/sueperlig/ma11303537/kayserispor_fenerbahce/head-to-head/
Süper Lig Turquía,29. Jornada,12.04.2026,,İstanbul Başakşehir,Gençlerbirliği,-:-,,https://www.livefutbol.com/match-report/co116/sueperlig/ma11303540/stanbul-basaksehir_genclerbirligi/head-to-head/
Süper Lig Turquía,29. Jornada,12.04.2026,,Galatasaray,Kocaelispor,-:-,,https://www.livefutbol.com/match-report/co116/sueperlig/ma11303543/galatasaray_kocaelispor/head-to-head/
Süper Lig Turquía,30. Jornada,19.04.2026,,Fatih Karagümrük,Eyüpspor,-:-,,https://www.livefutbol.com/match-report/co116/sueperlig/ma11303546/fatih-karaguemruek_eyuepspor/head-to-head/
Süper Lig Turquía,30. Jornada,19.04.2026,,Antalyaspor,Konyaspor,-:-,,https://www.livefutbol.com/match-report/co116/sueperlig/ma11303549/antalyaspor_konyaspor/head-to-head/
Süper Lig Turquía,30. Jornada,19.04.2026,,Samsunspor,Beşiktaş,-:-,,https://www.livefutbol.com/match-report/co116/sueperlig/ma11303552/samsunspor_besiktas/head-to-head/
Süper Lig Turquía,30. Jornada,19.04.2026,,Kasımpaşa SK,Alanyaspor,-:-,,https://www.livefutbol.com/match-report/co116/sueperlig/ma11303555/kasimpasa-sk_alanyaspor/head-to-head/
Süper Lig Turquía,30. Jornada,19.04.2026,,Trabzonspor,İstanbul Başakşehir,-:-,,https://www.livefutbol.com/match-report/co116/sueperlig/ma11303558/trabzonspor_stanbul-basaksehir/head-to-head/
Süper Lig Turquía,30. Jornada,19.04.2026,,Kocaelispor,Göztepe,-:-,,https://www.livefutbol.com/match-report/co116/sueperlig/ma11303561/kocaelispor_goeztepe/head-to-head/
Süper Lig Turquía,30. Jornada,19.04.2026,,Gençlerbirliği,Galatasaray,-:-,,https://www.livefutbol.com/match-report/co116/sueperlig/ma11303564/genclerbirligi_galatasaray/head-to-head/
Süper Lig Turquía,30. Jornada,19.04.2026,,Fenerbahçe,Çaykur Rizespor,-:-,,https://www.livefutbol.com/match-report/co116/sueperlig/ma11303567/fenerbahce_caykur-rizespor/head-to-head/
Süper Lig Turquía,30. Jornada,19.04.2026,,Gaziantep FK,Kayserispor,-:-,,https://www.livefutbol.com/match-report/co116/sueperlig/ma11303570/gaziantep-fk_kayserispor/head-to-head/
Süper Lig Turquía,31. Jornada,26.04.2026,,İstanbul Başakşehir,Kasımpaşa SK,-:-,,https://www.livefutbol.com/match-report/co116/sueperlig/ma11303573/stanbul-basaksehir_kasimpasa-sk/head-to-head/
Süper Lig Turquía,31. Jornada,26.04.2026,,Göztepe,Antalyaspor,-:-,,https://www.livefutbol.com/match-report/co116/sueperlig/ma11303576/goeztepe_antalyaspor/head-to-head/
Süper Lig Turquía,31. Jornada,26.04.2026,,Konyaspor,Trabzonspor,-:-,,https://www.livefutbol.com/match-report/co116/sueperlig/ma11303579/konyaspor_trabzonspor/head-to-head/
Süper Lig Turquía,31. Jornada,26.04.2026,,Alanyaspor,Samsunspor,-:-,,https://www.livefutbol.com/match-report/co116/sueperlig/ma11303582/alanyaspor_samsunspor/head-to-head/
Süper Lig Turquía,31. Jornada,26.04.2026,,Beşiktaş,Fatih Karagümrük,-:-,,https://www.livefutbol.com/match-report/co116/sueperlig/ma11303585/besiktas_fatih-karaguemruek/head-to-head/
Süper Lig Turquía,31. Jornada,26.04.2026,,Eyüpspor,Gaziantep FK,-:-,,https://www.livefutbol.com/match-report/co116/sueperlig/ma11303588/eyuepspor_gaziantep-fk/head-to-head/
Süper Lig Turquía,31. Jornada,26.04.2026,,Galatasaray,Fenerbahçe,-:-,,https://www.livefutbol.com/match-report/co116/sueperlig/ma11303591/galatasaray_fenerbahce/head-to-head/
Süper Lig Turquía,31. Jornada,26.04.2026,,Kayserispor,Çaykur Rizespor,-:-,,https://www.livefutbol.com/match-report/co116/sueperlig/ma11303594/kayserispor_caykur-rizespor/head-to-head/
Süper Lig Turquía,31. Jornada,26.04.2026,,Gençlerbirliği,Kocaelispor,-:-,,https://www.livefutbol.com/match-report/co116/sueperlig/ma11303597/genclerbirligi_kocaelispor/head-to-head/
Süper Lig Turquía,32. Jornada,03.05.2026,,Kayserispor,Eyüpspor,-:-,,https://www.livefutbol.com/match-report/co116/sueperlig/ma11303600/kayserispor_eyuepspor/head-to-head/
Süper Lig Turquía,32. Jornada,03.05.2026,,Çaykur Rizespor,Konyaspor,-:-,,https://www.livefutbol.com/match-report/co116/sueperlig/ma11303603/caykur-rizespor_konyaspor/head-to-head/
Süper Lig Turquía,32. Jornada,03.05.2026,,Gaziantep FK,Beşiktaş,-:-,,https://www.livefutbol.com/match-report/co116/sueperlig/ma11303606/gaziantep-fk_besiktas/head-to-head/
Süper Lig Turquía,32. Jornada,03.05.2026,,Antalyaspor,Alanyaspor,-:-,,https://www.livefutbol.com/match-report/co116/sueperlig/ma11303609/antalyaspor_alanyaspor/head-to-head/
Süper Lig Turquía,32. Jornada,03.05.2026,,Fenerbahçe,İstanbul Başakşehir,-:-,,https://www.livefutbol.com/match-report/co116/sueperlig/ma11303612/fenerbahce_stanbul-basaksehir/head-to-head/
Süper Lig Turquía,32. Jornada,03.05.2026,,Trabzonspor,Göztepe,-:-,,https://www.livefutbol.com/match-report/co116/sueperlig/ma11303615/trabzonspor_goeztepe/head-to-head/
Süper Lig Turquía,32. Jornada,03.05.2026,,Samsunspor,Galatasaray,-:-,,https://www.livefutbol.com/match-report/co116/sueperlig/ma11303618/samsunspor_galatasaray/head-to-head/
Süper Lig Turquía,32. Jornada,03.05.2026,,Fatih Karagümrük,Gençlerbirliği,-:-,,https://www.livefutbol.com/match-report/co116/sueperlig/ma11303621/fatih-karaguemruek_genclerbirligi/head-to-head/
Süper Lig Turquía,32. Jornada,03.05.2026,,Kasımpaşa SK,Kocaelispor,-:-,,https://www.livefutbol.com/match-report/co116/sueperlig/ma11303624/kasimpasa-sk_kocaelispor/head-to-head/
Süper Lig Turquía,33. Jornada,10.05.2026,,Gençlerbirliği,Kasımpaşa SK,-:-,,https://www.livefutbol.com/match-report/co116/sueperlig/ma11303627/genclerbirligi_kasimpasa-sk/head-to-head/
Süper Lig Turquía,33. Jornada,10.05.2026,,Galatasaray,Antalyaspor,-:-,,https://www.livefutbol.com/match-report/co116/sueperlig/ma11303630/galatasaray_antalyaspor/head-to-head/
Süper Lig Turquía,33. Jornada,10.05.2026,,Beşiktaş,Trabzonspor,-:-,,https://www.livefutbol.com/match-report/co116/sueperlig/ma11303633/besiktas_trabzonspor/head-to-head/
Süper Lig Turquía,33. Jornada,10.05.2026,,İstanbul Başakşehir,Samsunspor,-:-,,https://www.livefutbol.com/match-report/co116/sueperlig/ma11303636/stanbul-basaksehir_samsunspor/head-to-head/
Süper Lig Turquía,33. Jornada,10.05.2026,,Kocaelispor,Fatih Karagümrük,-:-,,https://www.livefutbol.com/match-report/co116/sueperlig/ma11303639/kocaelispor_fatih-karaguemruek/head-to-head/
Süper Lig Turquía,33. Jornada,10.05.2026,,Göztepe,Gaziantep FK,-:-,,https://www.livefutbol.com/match-report/co116/sueperlig/ma11303642/goeztepe_gaziantep-fk/head-to-head/
Süper Lig Turquía,33. Jornada,10.05.2026,,Konyaspor,Fenerbahçe,-:-,,https://www.livefutbol.com/match-report/co116/sueperlig/ma11303645/konyaspor_fenerbahce/head-to-head/
Süper Lig Turquía,33. Jornada,10.05.2026,,Eyüpspor,Çaykur Rizespor,-:-,,https://www.livefutbol.com/match-report/co116/sueperlig/ma11303648/eyuepspor_caykur-rizespor/head-to-head/
Süper Lig Turquía,33. Jornada,10.05.2026,,Alanyaspor,Kayserispor,-:-,,https://www.livefutbol.com/match-report/co116/sueperlig/ma11303651/alanyaspor_kayserispor/head-to-head/
Süper Lig Turquía,34. Jornada,17.05.2026,,Fenerbahçe,Eyüpspor,-:-,,https://www.livefutbol.com/match-report/co116/sueperlig/ma11303654/fenerbahce_eyuepspor/head-to-head/
Süper Lig Turquía,34. Jornada,17.05.2026,,Kayserispor,Konyaspor,-:-,,https://www.livefutbol.com/match-report/co116/sueperlig/ma11303657/kayserispor_konyaspor/head-to-head/
Süper Lig Turquía,34. Jornada,17.05.2026,,Çaykur Rizespor,Beşiktaş,-:-,,https://www.livefutbol.com/match-report/co116/sueperlig/ma11303660/caykur-rizespor_besiktas/head-to-head/
Süper Lig Turquía,34. Jornada,17.05.2026,,Fatih Karagümrük,Alanyaspor,-:-,,https://www.livefutbol.com/match-report/co116/sueperlig/ma11303663/fatih-karaguemruek_alanyaspor/head-to-head/
Süper Lig Turquía,34. Jornada,17.05.2026,,Gaziantep FK,İstanbul Başakşehir,-:-,,https://www.livefutbol.com/match-report/co116/sueperlig/ma11303666/gaziantep-fk_stanbul-basaksehir/head-to-head/
Süper Lig Turquía,34. Jornada,17.05.2026,,Samsunspor,Göztepe,-:-,,https://www.livefutbol.com/match-report/co116/sueperlig/ma11303669/samsunspor_goeztepe/head-to-head/
Süper Lig Turquía,34. Jornada,17.05.2026,,Kasımpaşa SK,Galatasaray,-:-,,https://www.livefutbol.com/match-report/co116/sueperlig/ma11303672/kasimpasa-sk_galatasaray/head-to-head/
Süper Lig Turquía,34. Jornada,17.05.2026,,Trabzonspor,Gençlerbirliği,-:-,,https://www.livefutbol.com/match-report/co116/sueperlig/ma11303675/trabzonspor_genclerbirligi/head-to-head/
Süper Lig Turquía,34. Jornada,17.05.2026,,Antalyaspor,Kocaelispor,-:-,,https://www.livefutbol.com/match-report/co116/sueperlig/ma11303678/antalyaspor_kocaelispor/head-to-head/
